Day,Appeal,Device,LS/RT/AT,Media,Structure/Menu,Recency/Segment,Impressions,Clicks,CV,Media Cost Margin,Google_AdRank,Yahoo!_AdRank
2017/11/24,03_口座開設一般,PC,AT,GDN,-,-,"1,623",3,,\248,,
2017/11/24,03_口座開設一般,SP,Listing,Yahoo!,-,-,"21,173",157,,"\46,285",,2.25
2017/11/24,06_外貨預金,PC,RT,Y!JAX,S3.口座開設詳細離脱,8日～15日,371,1,,\297,,
2017/11/24,04_海外での利用,SP,AT,YDN,-,-,"2,470,990",194,,"\6,902",,
2017/11/24,06_外貨預金,SP,RT,GDN,S3.口座開設詳細離脱,-,"8,037",13,,"\1,787",,
2017/11/24,03_口座開設一般,PC,RT,YDN,S3.口座開設詳細離脱,8日～15日,30,0,,\0,,
2017/11/24,06_外貨預金,PC,RT,Y!JAX,S3.口座開設詳細離脱,1日～7日,"1,853",9,,"\1,817",,
2017/11/24,06_外貨預金,PC,RT,GDN,S3.口座開設詳細離脱,-,"2,063",0,,\0,,
2017/11/24,03_口座開設一般,SP,AT,GDN,-,-,"1,291",6,,\332,,
2017/11/24,00_手数料無料,PC,RT,YDN,S4.申込フォーム離脱,4日～7日,55,0,,\0,,
2017/11/24,06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,1日～3日,82,0,,\0,,
2017/11/24,00_手数料無料,SP,RT,YDN,S4.申込フォーム離脱,4日～7日,41,0,,\0,,
2017/11/24,04_海外での利用,PC,RT,YDN,S4.申込フォーム離脱,4日～7日,72,0,,\0,,
2017/11/24,06_外貨預金,SP,RT,YDN,S4.申込フォーム離脱,1日～3日,6,0,,\0,,
2017/11/24,06_外貨預金,SP,RT,YDN,S3.口座開設詳細離脱,1日～3日,40,0,,\0,,
2017/11/24,04_海外での利用,SP,RT,YDN,S4.申込フォーム離脱,4日～7日,28,0,,\0,,
2017/11/24,06_外貨預金,PC,RT,Y!JAX,S3.口座開設詳細離脱,16日～30日,779,1,,\690,,
2017/11/24,00_手数料無料,PC,RT,YDN,S1.TOPページ離脱,31日～90日,269,0,,\0,,
2017/11/24,00_手数料無料,SP,RT,YDN,S3.口座開設詳細離脱,8日～15日,231,0,,\0,,
2017/11/24,00_手数料無料,PC,RT,YDN,S3.口座開設詳細離脱,8日～15日,370,0,,\0,,
2017/11/24,03_口座開設一般,PC,RT,YDN,S3.口座開設詳細離脱,1日～3日,17,0,,\0,,
2017/11/24,06_外貨預金,SP,RT,YDN,S3.口座開設詳細離脱,8日～15日,79,1,,\100,,
2017/11/24,03_口座開設一般,PC,RT,GDN,S3.口座開設詳細離脱,-,"1,733",1,,\148,,
2017/11/24,03_口座開設一般,PC,RT,YDN,S4.申込フォーム離脱,16日～30日,26,0,,\0,,
2017/11/24,00_手数料無料,SP,RT,YDN,S2.コンテンツ離脱,4日～7日,68,0,,\0,,
2017/11/24,00_手数料無料,PC,RT,YDN,S2.コンテンツ離脱,4日～7日,112,0,,\0,,
2017/11/24,03_口座開設一般,SP,RT,GDN,S3.口座開設詳細離脱,-,"4,517",4,,\631,,
2017/11/24,03_口座開設一般,SP,RT,YDN,S4.申込フォーム離脱,16日～30日,21,1,,\664,,
2017/11/24,04_海外での利用,SP,RT,YDN,S4.申込フォーム離脱,8日～15日,73,1,,\467,,
2017/11/24,04_海外での利用,PC,RT,YDN,S4.申込フォーム離脱,8日～15日,116,0,,\0,,
2017/11/24,00_手数料無料,SP,RT,GDN,S4.申込フォーム離脱,-,"6,254",8,,"\2,466",,
2017/11/24,00_手数料無料,PC,RT,YDN,S1.TOPページ離脱,16日～30日,53,0,,\0,,
2017/11/24,00_手数料無料,SP,RT,YDN,S1.TOPページ離脱,16日～30日,41,0,,\0,,
2017/11/24,06_外貨預金,PC,RT,Y!JAX,S2.コンテンツ離脱,1日～7日,"1,579",9,,"\1,319",,
2017/11/24,06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,4日～7日,180,0,,\0,,
2017/11/24,06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,8日～15日,144,0,,\0,,
2017/11/24,06_外貨預金,SP,RT,YDN,S3.口座開設詳細離脱,4日～7日,29,0,,\0,,
2017/11/24,03_口座開設一般,SP,RT,YDN,S3.口座開設詳細離脱,8日～15日,32,0,,\0,,
2017/11/24,00_手数料無料,SP,AT,GDN,-,-,"4,005",17,,\863,,
2017/11/24,00_手数料無料,PC,AT,GDN,-,-,"5,711",6,,\421,,
2017/11/24,00_手数料無料,PC,RT,GDN,S4.申込フォーム離脱,-,"3,425",3,,\930,,
2017/11/24,06_外貨預金,PC,RT,YDN,S4.申込フォーム離脱,16日～30日,134,0,,\0,,
2017/11/24,03_口座開設一般,PC,RT,YDN,S3.口座開設詳細離脱,4日～7日,33,0,,\0,,
2017/11/24,06_外貨預金,PC,RT,Y!JAX,S2.コンテンツ離脱,16日～30日,"1,216",4,,"\1,027",,
2017/11/24,03_口座開設一般,SP,RT,YDN,S3.口座開設詳細離脱,4日～7日,10,0,,\0,,
2017/11/24,00_手数料無料,SP,RT,YDN,S2.コンテンツ離脱,8日～15日,220,0,,\0,,
2017/11/24,06_外貨預金,SP,RT,YDN,S4.申込フォーム離脱,16日～30日,45,0,,\0,,
2017/11/24,00_手数料無料,PC,RT,YDN,S2.コンテンツ離脱,8日～15日,471,0,,\0,,
2017/11/24,04_海外での利用,PC,AT,GDN,-,-,"26,086",34,,"\2,869",,
2017/11/24,00_手数料無料,PC,RT,YDN,S4.申込フォーム離脱,8日～15日,100,0,,\0,,
2017/11/24,00_手数料無料,SP,RT,YDN,S4.申込フォーム離脱,8日～15日,76,1,,\689,,
2017/11/24,06_外貨預金,PC,AT,Y!JAX,流出ターゲティング,-,"12,839",17,,"\10,671",,
2017/11/24,06_外貨預金,SP,RT,GDN,S4.申込フォーム離脱,-,"3,507",4,,"\1,873",,
2017/11/24,06_外貨預金,PC,RT,GDN,S4.申込フォーム離脱,-,460,0,,\0,,
2017/11/24,00_手数料無料,SP,RT,YDN,S4.申込フォーム離脱,16日～30日,131,0,,\0,,
2017/11/24,04_海外での利用,SP,AT,GDN,-,-,"3,458",5,,\289,,
2017/11/24,00_手数料無料,PC,RT,YDN,S4.申込フォーム離脱,16日～30日,218,1,,\326,,
2017/11/24,03_口座開設一般,SP,RT,YDN,S4.申込フォーム離脱,1日～3日,1,0,,\0,,
2017/11/24,03_口座開設一般,PC,RT,YDN,S4.申込フォーム離脱,1日～3日,10,0,,\0,,
2017/11/24,04_海外での利用,PC,RT,YDN,S3.口座開設詳細離脱,16日～30日,707,0,,\0,,
2017/11/24,04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,8日～15日,148,0,,\0,,
2017/11/24,04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,16日～30日,303,2,,\151,,
2017/11/24,04_海外での利用,PC,RT,YDN,S3.口座開設詳細離脱,8日～15日,277,0,,\0,,
2017/11/24,06_外貨預金,PC,RT,Y!JAX,S4.申込フォーム離脱,8日～15日,214,1,,\210,,
2017/11/24,06_外貨預金,PC,RT,Y!JAX,S1.TOPページ離脱,1日～7日,"1,242",3,,"\1,127",,
2017/11/24,02_指名関連,PC,Listing,Yahoo!,-,-,"32,120",68,1,"\28,079",,2.43
2017/11/24,06_外貨預金,PC,RT,Y!JAX,S4.申込フォーム離脱,16日～30日,454,0,,\445,,
2017/11/24,02_指名関連,SP,Listing,Yahoo!,-,-,"33,212",47,,"\13,220",,1.97
2017/11/24,00_手数料無料,SP,RT,YDN,S1.TOPページ離脱,31日～90日,159,0,,\0,,
2017/11/24,06_外貨預金,PC,RT,Y!JAX,S2.コンテンツ離脱,8日～15日,863,4,,\725,,
2017/11/24,05_海外への送金,PC,Listing,Yahoo!,-,-,38,1,,\82,,3.23
2017/11/24,00_手数料無料,SP,RT,YDN,S2.コンテンツ離脱,16日～30日,106,0,,\0,,
2017/11/24,00_手数料無料,SP,RT,YDN,S1.TOPページ離脱,1日～3日,10,0,,\0,,
2017/11/24,00_手数料無料,PC,RT,YDN,S2.コンテンツ離脱,16日～30日,208,0,,\0,,
2017/11/24,05_海外への送金,SP,Listing,Yahoo!,-,-,39,1,,\96,,3.75
2017/11/24,00_手数料無料,PC,RT,YDN,S1.TOPページ離脱,1日～3日,28,0,,\0,,
2017/11/24,06_外貨預金,PC,RT,YDN,S4.申込フォーム離脱,8日～15日,72,0,,\0,,
2017/11/24,03_口座開設一般,PC,RT,YDN,S3.口座開設詳細離脱,16日～30日,71,0,,\0,,
2017/11/24,06_外貨預金,SP,RT,YDN,S4.申込フォーム離脱,8日～15日,29,0,,\0,,
2017/11/24,03_口座開設一般,SP,RT,YDN,S3.口座開設詳細離脱,16日～30日,38,0,,\0,,
2017/11/24,03_口座開設一般,PC,RT,YDN,S4.申込フォーム離脱,31日～90日,43,0,,\0,,
2017/11/24,00_手数料無料,SP,RT,GDN,S3.口座開設詳細離脱,-,"4,694",4,,\413,,
2017/11/24,00_手数料無料,PC,RT,GDN,S3.口座開設詳細離脱,-,"1,534",2,,\377,,
2017/11/24,03_口座開設一般,SP,RT,YDN,S4.申込フォーム離脱,31日～90日,41,0,,\0,,
2017/11/24,03_口座開設一般,SP,RT,YDN,S4.申込フォーム離脱,4日～7日,5,0,,\0,,
2017/11/24,03_口座開設一般,PC,RT,YDN,S4.申込フォーム離脱,4日～7日,17,0,,\0,,
2017/11/24,04_海外での利用,PC,Listing,Google,-,-,583,8,,"\1,753",2.71,
2017/11/24,03_口座開設一般,PC,RT,YDN,S3.口座開設詳細離脱,31日～90日,124,0,,\0,,
2017/11/24,04_海外での利用,SP,Listing,Google,-,-,280,10,,"\1,986",2.21,
2017/11/24,03_口座開設一般,SP,RT,YDN,S3.口座開設詳細離脱,31日～90日,112,0,,\0,,
2017/11/24,00_手数料無料,PC,RT,YDN,S3.口座開設詳細離脱,16日～30日,713,0,,\0,,
2017/11/24,00_手数料無料,SP,RT,YDN,S3.口座開設詳細離脱,16日～30日,425,2,,\186,,
2017/11/24,00_手数料無料,SP,RT,YDN,S3.口座開設詳細離脱,31日～90日,841,2,,\185,,
2017/11/24,00_手数料無料,SP,RT,YDN,S1.TOPページ離脱,4日～7日,11,0,,\0,,
2017/11/24,00_手数料無料,PC,RT,YDN,S1.TOPページ離脱,4日～7日,24,0,,\0,,
2017/11/24,04_海外での利用,PC,RT,YDN,S4.申込フォーム離脱,31日～90日,399,0,,\0,,
2017/11/24,04_海外での利用,PC,RT,YDN,S3.口座開設詳細離脱,4日～7日,276,0,,\0,,
2017/11/24,04_海外での利用,SP,RT,YDN,S4.申込フォーム離脱,31日～90日,243,1,,\43,,
2017/11/24,04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,4日～7日,60,0,,\0,,
2017/11/24,00_手数料無料,PC,RT,YDN,S3.口座開設詳細離脱,31日～90日,"1,543",0,,\0,,
2017/11/24,04_海外での利用,PC,RT,GDN,S3.口座開設詳細離脱,-,"14,686",23,,"\3,190",,
2017/11/24,04_海外での利用,SP,RT,GDN,S3.口座開設詳細離脱,-,"19,039",29,,"\3,749",,
2017/11/24,04_海外での利用,PC,RT,YDN,S4.申込フォーム離脱,16日～30日,238,2,,\282,,
2017/11/24,04_海外での利用,SP,RT,YDN,S4.申込フォーム離脱,16日～30日,100,0,,\0,,
2017/11/24,06_外貨預金,SP,AT,YDN,-,-,"1,215,783",95,,"\3,397",,
2017/11/24,06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,31日～90日,714,0,,\0,,
2017/11/24,06_外貨預金,SP,RT,YDN,S3.口座開設詳細離脱,31日～90日,291,0,,\0,,
2017/11/24,00_手数料無料,SP,RT,YDN,S2.コンテンツ離脱,31日～90日,359,0,,\0,,
2017/11/24,01_指名,PC,Listing,Google,,,31,1,,\146,1.16,
2017/11/24,01_指名,PC,Listing,Google,-,-,"1,904",142,1,"\15,329",1.02,
2017/11/24,01_指名,SP,Listing,Google,-,-,"1,405",135,1,"\9,090",1.01,
2017/11/24,01_指名,SP,Listing,Yahoo!,-,-,604,17,,"\1,493",,1.12
2017/11/24,01_指名,PC,Listing,Yahoo!,-,-,"1,471",94,2,"\3,944",,1.04
2017/11/24,04_海外での利用,PC,RT,YDN,S3.口座開設詳細離脱,1日～3日,158,0,,\0,,
2017/11/24,00_手数料無料,PC,RT,YDN,S2.コンテンツ離脱,31日～90日,950,0,,\0,,
2017/11/23,06_外貨預金,PC,RT,YDN,S4.申込フォーム離脱,8日～15日,84,0,,\0,,
2017/11/23,00_手数料無料,SP,AT,GDN,-,-,"5,274",10,,\466,,
2017/11/23,06_外貨預金,SP,RT,YDN,S4.申込フォーム離脱,8日～15日,43,1,,\168,,
2017/11/23,01_指名,PC,Listing,Yahoo!,-,-,865,63,,"\2,924",,1.05
2017/11/23,00_手数料無料,PC,AT,GDN,-,-,"4,074",5,,\391,,
2017/11/23,06_外貨預金,PC,RT,GDN,S3.口座開設詳細離脱,-,"1,422",0,,\0,,
2017/11/23,01_指名,SP,Listing,Yahoo!,-,-,294,19,,"\1,392",,1.1
2017/11/23,00_手数料無料,PC,RT,YDN,S3.口座開設詳細離脱,16日～30日,781,0,,\0,,
2017/11/23,06_外貨預金,PC,RT,Y!JAX,S3.口座開設詳細離脱,8日～15日,256,1,,\206,,
2017/11/23,00_手数料無料,SP,RT,YDN,S2.コンテンツ離脱,16日～30日,137,0,,\0,,
2017/11/23,03_口座開設一般,SP,RT,YDN,S3.口座開設詳細離脱,1日～3日,5,0,,\0,,
2017/11/23,03_口座開設一般,PC,Listing,Yahoo!,-,-,"14,791",170,2,"\44,023",,2.7
2017/11/23,06_外貨預金,PC,RT,Y!JAX,S4.申込フォーム離脱,16日～30日,445,1,,\450,,
2017/11/23,06_外貨預金,SP,RT,GDN,S3.口座開設詳細離脱,-,"10,780",10,,"\1,346",,
2017/11/23,00_手数料無料,SP,RT,YDN,S3.口座開設詳細離脱,8日～15日,438,1,,\127,,
2017/11/23,03_口座開設一般,SP,Listing,Yahoo!,-,-,"18,486",145,2,"\49,505",,2.24
2017/11/23,00_手数料無料,PC,RT,YDN,S3.口座開設詳細離脱,8日～15日,388,0,,\0,,
2017/11/23,02_指名関連,PC,Listing,Yahoo!,-,-,"19,141",97,,"\33,206",,2.63
2017/11/23,04_海外での利用,PC,RT,YDN,S4.申込フォーム離脱,4日～7日,51,0,,\0,,
2017/11/23,02_指名関連,SP,Listing,Yahoo!,-,-,"15,205",27,,"\11,354",,2.08
2017/11/23,04_海外での利用,SP,RT,YDN,S4.申込フォーム離脱,4日～7日,32,1,,\299,,
2017/11/23,06_外貨預金,PC,RT,Y!JAX,S4.申込フォーム離脱,8日～15日,120,2,,\120,,
2017/11/23,00_手数料無料,SP,RT,YDN,S4.申込フォーム離脱,4日～7日,65,0,,\0,,
2017/11/23,03_口座開設一般,SP,RT,YDN,S4.申込フォーム離脱,1日～3日,5,0,,\0,,
2017/11/23,00_手数料無料,PC,RT,YDN,S4.申込フォーム離脱,4日～7日,29,0,,\0,,
2017/11/23,00_手数料無料,SP,RT,YDN,S3.口座開設詳細離脱,16日～30日,719,1,,\64,,
2017/11/23,00_手数料無料,PC,RT,YDN,S2.コンテンツ離脱,4日～7日,161,0,,\0,,
2017/11/23,06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,8日～15日,205,0,,\0,,
2017/11/23,06_外貨預金,SP,RT,YDN,S4.申込フォーム離脱,16日～30日,55,0,,\0,,
2017/11/23,00_手数料無料,SP,RT,YDN,S2.コンテンツ離脱,4日～7日,72,0,,\0,,
2017/11/23,06_外貨預金,SP,RT,YDN,S3.口座開設詳細離脱,8日～15日,132,0,,\0,,
2017/11/23,06_外貨預金,PC,RT,Y!JAX,S2.コンテンツ離脱,16日～30日,"1,200",4,,"\1,026",,
2017/11/23,03_口座開設一般,SP,RT,YDN,S3.口座開設詳細離脱,31日～90日,45,0,,\0,,
2017/11/23,00_手数料無料,SP,RT,YDN,S2.コンテンツ離脱,8日～15日,199,0,,\0,,
2017/11/23,00_手数料無料,PC,RT,YDN,S2.コンテンツ離脱,8日～15日,477,0,,\0,,
2017/11/23,06_外貨預金,PC,RT,YDN,S4.申込フォーム離脱,16日～30日,167,0,,\0,,
2017/11/23,03_口座開設一般,SP,RT,YDN,S3.口座開設詳細離脱,4日～7日,1,0,,\0,,
2017/11/23,04_海外での利用,SP,RT,YDN,S4.申込フォーム離脱,16日～30日,123,1,,\349,,
2017/11/23,00_手数料無料,SP,RT,YDN,S4.申込フォーム離脱,1日～3日,82,0,,\0,,
2017/11/23,00_手数料無料,PC,RT,YDN,S4.申込フォーム離脱,1日～3日,43,0,,\0,,
2017/11/23,00_手数料無料,SP,RT,YDN,S1.TOPページ離脱,31日～90日,146,1,,\145,,
2017/11/23,04_海外での利用,SP,RT,YDN,S4.申込フォーム離脱,8日～15日,72,0,,\0,,
2017/11/23,00_手数料無料,PC,RT,YDN,S4.申込フォーム離脱,31日～90日,375,0,,\0,,
2017/11/23,03_口座開設一般,PC,Listing,Google,-,-,"3,368",77,,"\34,146",2.3,
2017/11/23,04_海外での利用,PC,RT,YDN,S4.申込フォーム離脱,8日～15日,141,0,,\0,,
2017/11/23,00_手数料無料,PC,RT,YDN,S1.TOPページ離脱,31日～90日,221,1,,\714,,
2017/11/23,00_手数料無料,SP,RT,YDN,S4.申込フォーム離脱,31日～90日,489,2,,\564,,
2017/11/23,00_手数料無料,PC,RT,YDN,S3.口座開設詳細離脱,4日～7日,209,0,,\0,,
2017/11/23,02_指名関連,SP,Listing,Google,-,-,"15,452",246,3,"\101,855",1.64,
2017/11/23,03_口座開設一般,SP,Listing,Google,-,-,"8,758",411,4,"\135,340",1.82,
2017/11/23,02_指名関連,PC,Listing,Google,-,-,"5,528",83,1,"\44,740",1.72,
2017/11/23,00_手数料無料,SP,RT,YDN,S3.口座開設詳細離脱,4日～7日,203,0,,\0,,
2017/11/23,04_海外での利用,PC,RT,YDN,S4.申込フォーム離脱,16日～30日,239,0,,\0,,
2017/11/23,06_外貨預金,SP,RT,YDN,S3.口座開設詳細離脱,1日～3日,59,0,,\0,,
2017/11/23,06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,1日～3日,107,0,,\0,,
2017/11/23,04_海外での利用,PC,RT,YDN,S3.口座開設詳細離脱,4日～7日,223,0,,\0,,
2017/11/23,04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,4日～7日,94,0,,\0,,
2017/11/23,06_外貨預金,PC,RT,Y!JAX,S1.TOPページ離脱,8日～15日,346,2,,\281,,
2017/11/23,00_手数料無料,SP,RT,YDN,S4.申込フォーム離脱,16日～30日,175,0,,\0,,
2017/11/23,00_手数料無料,PC,RT,YDN,S4.申込フォーム離脱,16日～30日,267,1,,\163,,
2017/11/23,04_海外での利用,PC,RT,YDN,S4.申込フォーム離脱,1日～3日,42,0,,\0,,
2017/11/23,04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,8日～15日,281,0,,\0,,
2017/11/23,04_海外での利用,PC,RT,YDN,S3.口座開設詳細離脱,8日～15日,357,0,,\0,,
2017/11/23,04_海外での利用,SP,RT,YDN,S4.申込フォーム離脱,1日～3日,50,0,,\0,,
2017/11/23,00_手数料無料,PC,RT,GDN,S3.口座開設詳細離脱,-,"1,472",1,,\36,,
2017/11/23,03_口座開設一般,SP,RT,YDN,S3.口座開設詳細離脱,16日～30日,10,0,,\0,,
2017/11/23,06_外貨預金,PC,RT,Y!JAX,S3.口座開設詳細離脱,16日～30日,766,1,,\691,,
2017/11/23,00_手数料無料,SP,RT,GDN,S3.口座開設詳細離脱,-,"8,254",5,,\506,,
2017/11/23,00_手数料無料,PC,RT,YDN,S2.コンテンツ離脱,1日～3日,141,0,,\0,,
2017/11/23,04_海外での利用,SP,AT,GDN,-,-,"2,770",1,,\58,,
2017/11/23,00_手数料無料,SP,RT,YDN,S2.コンテンツ離脱,1日～3日,42,0,,\0,,
2017/11/23,00_手数料無料,PC,RT,YDN,S2.コンテンツ離脱,16日～30日,218,0,,\0,,
2017/11/23,04_海外での利用,PC,AT,GDN,-,-,"25,865",50,,"\3,959",,
2017/11/23,06_外貨預金,PC,AT,Y!JAX,流出ターゲティング,-,"12,721",23,,"\10,671",,
2017/11/23,03_口座開設一般,SP,RT,YDN,S4.申込フォーム離脱,31日～90日,13,0,,\0,,
2017/11/23,04_海外での利用,PC,RT,GDN,S4.申込フォーム離脱,-,"12,705",12,,"\6,660",,
2017/11/23,06_外貨預金,SP,RT,YDN,S3.口座開設詳細離脱,16日～30日,218,0,,\0,,
2017/11/23,04_海外での利用,SP,RT,GDN,S4.申込フォーム離脱,-,"13,540",23,,"\6,767",,
2017/11/23,06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,16日～30日,374,0,,\0,,
2017/11/23,06_外貨預金,SP,RT,YDN,S4.申込フォーム離脱,31日～90日,158,1,,\510,,
2017/11/23,06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,4日～7日,131,0,,\0,,
2017/11/23,00_手数料無料,PC,RT,YDN,S1.TOPページ離脱,4日～7日,27,0,,\0,,
2017/11/23,00_手数料無料,PC,RT,YDN,S3.口座開設詳細離脱,31日～90日,"1,584",0,,\0,,
2017/11/23,06_外貨預金,PC,RT,YDN,S4.申込フォーム離脱,31日～90日,238,0,,\0,,
2017/11/23,00_手数料無料,SP,RT,YDN,S1.TOPページ離脱,4日～7日,27,0,,\0,,
2017/11/23,00_手数料無料,SP,RT,YDN,S3.口座開設詳細離脱,31日～90日,"1,548",3,,\280,,
2017/11/23,06_外貨預金,SP,RT,YDN,S3.口座開設詳細離脱,4日～7日,44,0,,\0,,
2017/11/23,06_外貨預金,PC,RT,Y!JAX,S2.コンテンツ離脱,1日～7日,"1,577",10,,"\1,319",,
2017/11/23,00_手数料無料,PC,RT,YDN,S3.口座開設詳細離脱,1日～3日,207,1,,\66,,
2017/11/23,03_口座開設一般,SP,RT,YDN,S4.申込フォーム離脱,16日～30日,9,0,,\0,,
2017/11/23,00_手数料無料,SP,RT,YDN,S3.口座開設詳細離脱,1日～3日,187,0,,\0,,
2017/11/23,03_口座開設一般,PC,RT,GDN,S3.口座開設詳細離脱,-,152,0,,\0,,
2017/11/23,06_外貨預金,PC,RT,Y!JAX,S4.申込フォーム離脱,1日～7日,215,0,,\250,,
2017/11/23,06_外貨預金,PC,RT,YDN,S4.申込フォーム離脱,1日～3日,21,0,,\0,,
2017/11/23,03_口座開設一般,SP,RT,GDN,S3.口座開設詳細離脱,-,"1,040",0,,\0,,
2017/11/23,06_外貨預金,SP,RT,YDN,S4.申込フォーム離脱,1日～3日,31,0,,\0,,
2017/11/23,00_手数料無料,PC,RT,YDN,S2.コンテンツ離脱,31日～90日,950,0,,\0,,
2017/11/23,03_口座開設一般,SP,RT,YDN,S3.口座開設詳細離脱,8日～15日,17,1,,\116,,
2017/11/23,00_手数料無料,SP,RT,YDN,S2.コンテンツ離脱,31日～90日,507,0,,\0,,
2017/11/23,06_外貨預金,PC,RT,Y!JAX,S3.口座開設詳細離脱,1日～7日,"1,462",9,,"\1,493",,
2017/11/23,06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,31日～90日,826,0,,\0,,
2017/11/23,06_外貨預金,SP,RT,YDN,S3.口座開設詳細離脱,31日～90日,476,0,,\0,,
2017/11/23,04_海外での利用,PC,RT,YDN,S3.口座開設詳細離脱,1日～3日,194,0,,\0,,
2017/11/23,04_海外での利用,PC,RT,GDN,S3.口座開設詳細離脱,-,"12,331",20,,"\2,834",,
2017/11/23,04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,1日～3日,118,0,,\0,,
2017/11/23,00_手数料無料,SP,RT,GDN,S4.申込フォーム離脱,-,"7,032",9,,"\1,930",,
2017/11/23,00_手数料無料,PC,RT,GDN,S4.申込フォーム離脱,-,"1,904",3,1,\634,,
2017/11/23,04_海外での利用,SP,RT,GDN,S3.口座開設詳細離脱,-,"22,817",27,,"\3,404",,
2017/11/23,03_口座開設一般,PC,RT,GDN,S4.申込フォーム離脱,-,779,2,,\722,,
2017/11/23,06_外貨預金,PC,RT,Y!JAX,S1.TOPページ離脱,1日～7日,"1,228",2,,"\1,127",,
2017/11/23,01_指名,PC,Listing,Google,-,-,982,85,,"\8,616",0.98,
2017/11/23,04_海外での利用,SP,RT,YDN,S2.コンテンツ離脱,31日～90日,1,0,,\0,,
2017/11/23,01_指名,SP,Listing,Google,-,-,897,109,,"\5,861",1.01,
2017/11/23,00_手数料無料,SP,RT,YDN,S1.TOPページ離脱,16日～30日,40,0,,\0,,
2017/11/23,06_外貨預金,PC,RT,Y!JAX,S1.TOPページ離脱,16日～30日,"1,127",2,,\969,,
2017/11/23,00_手数料無料,PC,RT,YDN,S1.TOPページ離脱,16日～30日,64,0,,\0,,
2017/11/23,00_手数料無料,SP,RT,YDN,S1.TOPページ離脱,8日～15日,43,0,,\0,,
2017/11/23,04_海外での利用,SP,RT,YDN,S4.申込フォーム離脱,31日～90日,306,1,,\101,,
2017/11/23,04_海外での利用,PC,RT,YDN,S4.申込フォーム離脱,31日～90日,447,0,,\0,,
2017/11/23,00_手数料無料,PC,RT,YDN,S1.TOPページ離脱,8日～15日,134,0,,\0,,
2017/11/23,00_手数料無料,SP,RT,YDN,S4.申込フォーム離脱,8日～15日,97,1,,\646,,
2017/11/23,00_手数料無料,PC,RT,YDN,S4.申込フォーム離脱,8日～15日,113,0,,\0,,
2017/11/23,03_口座開設一般,SP,RT,GDN,S4.申込フォーム離脱,-,"2,248",3,,\503,,
2017/11/23,04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,31日～90日,979,1,,\92,,
2017/11/23,04_海外での利用,PC,RT,YDN,S3.口座開設詳細離脱,16日～30日,700,1,,\162,,
2017/11/23,06_外貨預金,SP,RT,GDN,S4.申込フォーム離脱,-,"4,897",3,,"\2,915",,
2017/11/23,04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,16日～30日,452,1,,\82,,
2017/11/23,00_手数料無料,SP,RT,YDN,S1.TOPページ離脱,1日～3日,10,0,,\0,,
2017/11/23,06_外貨預金,PC,RT,GDN,S4.申込フォーム離脱,-,558,0,,\0,,
2017/11/23,04_海外での利用,PC,RT,YDN,S3.口座開設詳細離脱,31日～90日,"1,399",0,,\0,,
2017/11/23,06_外貨預金,PC,AT,GDN,-,-,173,0,,\0,,
2017/11/23,00_手数料無料,PC,RT,YDN,S1.TOPページ離脱,1日～3日,5,0,,\0,,
2017/11/23,06_外貨預金,SP,AT,GDN,-,-,"1,985",3,,\131,,
2017/11/23,03_口座開設一般,SP,AT,GDN,-,-,533,1,,\59,,
2017/11/23,03_口座開設一般,PC,AT,GDN,-,-,316,0,,\0,,
2017/11/23,06_外貨預金,PC,RT,Y!JAX,S2.コンテンツ離脱,8日～15日,853,1,,\728,,
2017/11/23,06_外貨預金,PC,RT,YDN,S4.申込フォーム離脱,4日～7日,19,0,,\0,,
2017/11/23,03_口座開設一般,SP,RT,YDN,S4.申込フォーム離脱,8日～15日,4,0,,\0,,
2017/11/23,01_指名,SP,Listing,Y!PSD,-,-,148,2,,"\8,333",,
2017/11/23,06_外貨預金,SP,RT,YDN,S4.申込フォーム離脱,4日～7日,16,0,,\0,,
2017/11/23,01_指名,PC,Listing,Y!PSD,-,-,293,6,,"\8,333",,
2017/11/23,03_口座開設一般,SP,RT,YDN,S4.申込フォーム離脱,4日～7日,1,0,,\0,,
2017/11/22,00_手数料無料,SP,RT,YDN,S2.コンテンツ離脱,1日～3日,30,0,,\0,,
2017/11/22,04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,31日～90日,"2,602",0,,\0,,
2017/11/22,04_海外での利用,PC,RT,YDN,S3.口座開設詳細離脱,31日～90日,"3,019",0,,\0,,
