Day,Appeal,Device,LS/RT/AT,Media,Structure/Menu,Recency/Segment,Impressions,Clicks,CV,Media Cost Margin,Google_position,Yahoo!_Position
8-Oct-17,02_指名関連,PC,Listing,Google,-,-,3035,85,1,41141,1.62,NaN
8-Oct-17,06_外貨預金,SP,RT,GDN,S3.口座開設詳細離脱,-,742,0,,0,NaN,NaN
8-Oct-17,04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,4日～7日,409,1,,162,NaN,NaN
8-Oct-17,06_外貨預金,SP,RT,YDN,S3.口座開設詳細離脱,1日～3日,149,1,,90,NaN,NaN
8-Oct-17,06_外貨預金,PC,RT,GDN,S3.口座開設詳細離脱,-,94,0,,0,NaN,NaN
8-Oct-17,00_手数料無料,PC,RT,YDN,S3.口座開設詳細離脱,8日～15日,36,0,,0,NaN,NaN
8-Oct-17,06_外貨預金,SP,RT,YDN,S2.コンテンツ離脱,31日～90日,1,0,,0,NaN,NaN
8-Oct-17,03_口座開設一般,SP,Listing,Yahoo!,-,-,3963,16,,5448,NaN,2.05
8-Oct-17,04_海外での利用,SP,RT,YDN,S4.申込フォーム離脱,8日～15日,284,1,,660,NaN,NaN
8-Oct-17,04_海外での利用,PC,RT,YDN,S4.申込フォーム離脱,31日～90日,484,0,,0,NaN,NaN
8-Oct-17,06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,1日～3日,113,0,,0,NaN,NaN
8-Oct-17,04_海外での利用,PC,RT,YDN,S3.口座開設詳細離脱,4日～7日,431,0,,0,NaN,NaN
8-Oct-17,02_指名関連,SP,Listing,Google,-,-,15024,271,5,143875,1.68,NaN
8-Oct-17,03_口座開設一般,PC,Listing,Yahoo!,-,-,3953,14,,5038,NaN,3.1
8-Oct-17,04_海外での利用,PC,RT,YDN,S4.申込フォーム離脱,8日～15日,192,1,,524,NaN,NaN
8-Oct-17,04_海外での利用,SP,RT,YDN,S4.申込フォーム離脱,31日～90日,514,0,,0,NaN,NaN
8-Oct-17,03_口座開設一般,SP,RT,YDN,S4.申込フォーム離脱,4日～7日,7,0,,0,NaN,NaN
8-Oct-17,04_海外での利用,PC,RT,YDN,S4.申込フォーム離脱,4日～7日,98,0,,0,NaN,NaN
8-Oct-17,04_海外での利用,SP,RT,YDN,S2.コンテンツ離脱,31日～90日,1,0,,0,NaN,NaN
8-Oct-17,00_手数料無料,PC,RT,YDN,S3.口座開設詳細離脱,1日～3日,16,0,,0,NaN,NaN
8-Oct-17,06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,16日～30日,458,0,,0,NaN,NaN
8-Oct-17,04_海外での利用,SP,RT,YDN,S4.申込フォーム離脱,4日～7日,125,1,,192,NaN,NaN
8-Oct-17,00_手数料無料,PC,RT,YDN,S3.口座開設詳細離脱,31日～90日,214,0,,0,NaN,NaN
8-Oct-17,06_外貨預金,SP,RT,YDN,S4.申込フォーム離脱,31日～90日,263,0,,0,NaN,NaN
8-Oct-17,06_外貨預金,PC,RT,YDN,S4.申込フォーム離脱,31日～90日,281,0,,0,NaN,NaN
8-Oct-17,06_外貨預金,PC,RT,YDN,S4.申込フォーム離脱,8日～15日,107,0,,0,NaN,NaN
8-Oct-17,06_外貨預金,SP,RT,YDN,S3.口座開設詳細離脱,16日～30日,408,0,,0,NaN,NaN
8-Oct-17,03_口座開設一般,SP,RT,YDN,S4.申込フォーム離脱,8日～15日,3,0,,0,NaN,NaN
8-Oct-17,06_外貨預金,PC,RT,YDN,S4.申込フォーム離脱,4日～7日,55,0,,0,NaN,NaN
8-Oct-17,00_手数料無料,SP,AT,YDN,-,-,38,0,,0,NaN,NaN
8-Oct-17,04_海外での利用,PC,RT,GDN,S4.申込フォーム離脱,-,2011,5,1,1136,NaN,NaN
8-Oct-17,04_海外での利用,SP,RT,GDN,S4.申込フォーム離脱,-,3319,2,,397,NaN,NaN
8-Oct-17,06_外貨預金,SP,RT,YDN,S4.申込フォーム離脱,8日～15日,138,1,,146,NaN,NaN
8-Oct-17,03_口座開設一般,SP,RT,YDN,S4.申込フォーム離脱,31日～90日,12,0,,0,NaN,NaN
8-Oct-17,06_外貨預金,SP,RT,YDN,S4.申込フォーム離脱,4日～7日,59,0,,0,NaN,NaN
8-Oct-17,04_海外での利用,PC,RT,YDN,S3.口座開設詳細離脱,8日～15日,406,0,,0,NaN,NaN
8-Oct-17,00_手数料無料,SP,RT,GDN,S3.口座開設詳細離脱,-,330,1,,55,NaN,NaN
8-Oct-17,04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,31日～90日,2548,5,,542,NaN,NaN
8-Oct-17,06_外貨預金,SP,RT,GDN,S4.申込フォーム離脱,-,2302,2,,1364,NaN,NaN
8-Oct-17,00_手数料無料,PC,RT,GDN,S3.口座開設詳細離脱,-,183,1,,25,NaN,NaN
8-Oct-17,04_海外での利用,PC,RT,YDN,S3.口座開設詳細離脱,31日～90日,2609,3,,348,NaN,NaN
8-Oct-17,06_外貨預金,PC,RT,GDN,S4.申込フォーム離脱,-,561,1,,334,NaN,NaN
8-Oct-17,00_手数料無料,PC,RT,YDN,S4.申込フォーム離脱,16日～30日,32,0,,0,NaN,NaN
8-Oct-17,04_海外での利用,SP,RT,YDN,S1.TOPページ離脱,4日～7日,1,0,,0,NaN,NaN
8-Oct-17,04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,1日～3日,320,0,,0,NaN,NaN
8-Oct-17,00_手数料無料,PC,RT,YDN,S4.申込フォーム離脱,8日～15日,15,0,,0,NaN,NaN
8-Oct-17,04_海外での利用,PC,RT,YDN,S3.口座開設詳細離脱,16日～30日,881,0,,0,NaN,NaN
8-Oct-17,00_手数料無料,PC,RT,YDN,S3.口座開設詳細離脱,4日～7日,18,0,,0,NaN,NaN
8-Oct-17,03_口座開設一般,SP,RT,YDN,S4.申込フォーム離脱,1日～3日,1,0,,0,NaN,NaN
8-Oct-17,04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,16日～30日,857,2,,192,NaN,NaN
8-Oct-17,00_手数料無料,PC,RT,YDN,S4.申込フォーム離脱,1日～3日,6,0,,0,NaN,NaN
8-Oct-17,02_指名関連,SP,Listing,Yahoo!,-,-,2977,13,,4099,NaN,1.93
8-Oct-17,00_手数料無料,PC,RT,YDN,S4.申込フォーム離脱,31日～90日,55,0,,0,NaN,NaN
8-Oct-17,03_口座開設一般,SP,RT,GDN,S4.申込フォーム離脱,-,938,0,,0,NaN,NaN
8-Oct-17,03_口座開設一般,SP,RT,GDN,S3.口座開設詳細離脱,-,34,0,,0,NaN,NaN
8-Oct-17,03_口座開設一般,SP,Listing,Google,-,-,8116,329,1,143158,1.49,NaN
8-Oct-17,03_口座開設一般,PC,RT,GDN,S4.申込フォーム離脱,-,319,1,,324,NaN,NaN
8-Oct-17,06_外貨預金,PC,RT,YDN,S4.申込フォーム離脱,1日～3日,24,0,,0,NaN,NaN
8-Oct-17,03_口座開設一般,PC,Listing,Google,-,-,2872,56,,26848,1.77,NaN
8-Oct-17,03_口座開設一般,PC,RT,GDN,S3.口座開設詳細離脱,-,8,0,,0,NaN,NaN
8-Oct-17,02_指名関連,PC,Listing,Yahoo!,-,-,4611,26,2,6194,NaN,2.78
8-Oct-17,04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,8日～15日,643,2,,162,NaN,NaN
8-Oct-17,06_外貨預金,SP,RT,YDN,S4.申込フォーム離脱,1日～3日,44,1,,210,NaN,NaN
8-Oct-17,06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,4日～7日,247,0,,0,NaN,NaN
8-Oct-17,01_指名,PC,Listing,Google,-,-,671,72,,6816,1.01,NaN
8-Oct-17,01_指名,PC,Listing,Yahoo!,-,-,606,37,3,2801,NaN,1.08
8-Oct-17,04_海外での利用,PC,RT,YDN,S4.申込フォーム離脱,16日～30日,254,0,,0,NaN,NaN
8-Oct-17,01_指名,SP,Listing,Google,-,-,787,109,1,7645,1.03,NaN
8-Oct-17,04_海外での利用,SP,RT,YDN,S4.申込フォーム離脱,16日～30日,284,0,,0,NaN,NaN
8-Oct-17,04_海外での利用,SP,RT,YDN,S2.コンテンツ離脱,16日～30日,1,0,,0,NaN,NaN
8-Oct-17,00_手数料無料,SP,RT,GDN,S4.申込フォーム離脱,-,489,0,1,0,NaN,NaN
8-Oct-17,01_指名,SP,Listing,Yahoo!,-,-,308,9,,2225,NaN,1.19
8-Oct-17,03_口座開設一般,SP,RT,YDN,S4.申込フォーム離脱,16日～30日,6,0,,0,NaN,NaN
8-Oct-17,00_手数料無料,PC,RT,GDN,S4.申込フォーム離脱,-,182,1,,197,NaN,NaN
8-Oct-17,06_外貨預金,PC,RT,YDN,S4.申込フォーム離脱,16日～30日,173,0,,0,NaN,NaN
8-Oct-17,00_手数料無料,PC,RT,YDN,S3.口座開設詳細離脱,16日～30日,62,0,,0,NaN,NaN
8-Oct-17,06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,31日～90日,1452,1,,155,NaN,NaN
8-Oct-17,03_口座開設一般,SP,RT,YDN,S3.口座開設詳細離脱,4日～7日,6,0,,0,NaN,NaN
8-Oct-17,06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,8日～15日,263,0,,0,NaN,NaN
8-Oct-17,06_外貨預金,SP,RT,YDN,S4.申込フォーム離脱,16日～30日,124,0,,0,NaN,NaN
8-Oct-17,04_海外での利用,PC,RT,YDN,S3.口座開設詳細離脱,1日～3日,181,0,,0,NaN,NaN
8-Oct-17,06_外貨預金,SP,RT,YDN,S3.口座開設詳細離脱,31日～90日,1131,2,,244,NaN,NaN
8-Oct-17,06_外貨預金,SP,RT,YDN,S3.口座開設詳細離脱,8日～15日,308,0,,0,NaN,NaN
8-Oct-17,06_外貨預金,SP,RT,YDN,S3.口座開設詳細離脱,4日～7日,176,0,,0,NaN,NaN
8-Oct-17,04_海外での利用,SP,RT,GDN,S3.口座開設詳細離脱,-,2119,1,,40,NaN,NaN
8-Oct-17,03_口座開設一般,SP,RT,YDN,S3.口座開設詳細離脱,8日～15日,12,0,,0,NaN,NaN
8-Oct-17,03_口座開設一般,SP,RT,YDN,S3.口座開設詳細離脱,31日～90日,24,0,,0,NaN,NaN
8-Oct-17,04_海外での利用,PC,RT,GDN,S3.口座開設詳細離脱,-,1654,3,,220,NaN,NaN
7-Oct-17,06_外貨預金,SP,RT,GDN,S3.口座開設詳細離脱,-,845,0,,0,NaN,NaN
7-Oct-17,06_外貨預金,PC,RT,GDN,S3.口座開設詳細離脱,-,118,0,,0,NaN,NaN
7-Oct-17,00_手数料無料,PC,RT,YDN,S3.口座開設詳細離脱,16日～30日,54,0,,0,NaN,NaN
7-Oct-17,00_手数料無料,PC,RT,YDN,S3.口座開設詳細離脱,8日～15日,36,0,,0,NaN,NaN
7-Oct-17,06_外貨預金,SP,RT,YDN,S4.申込フォーム離脱,16日～30日,102,0,,0,NaN,NaN
7-Oct-17,04_海外での利用,SP,RT,GDN,S4.申込フォーム離脱,-,4217,6,,1232,NaN,NaN
7-Oct-17,06_外貨預金,PC,RT,YDN,S4.申込フォーム離脱,16日～30日,116,0,,0,NaN,NaN
7-Oct-17,01_指名,SP,Listing,Yahoo!,-,-,428,8,,901,NaN,1.06
7-Oct-17,01_指名,PC,Listing,Yahoo!,-,-,982,51,,3694,NaN,1.05
7-Oct-17,00_手数料無料,PC,RT,YDN,S3.口座開設詳細離脱,1日～3日,35,0,,0,NaN,NaN
7-Oct-17,06_外貨預金,SP,RT,YDN,S4.申込フォーム離脱,1日～3日,34,0,,0,NaN,NaN
7-Oct-17,04_海外での利用,PC,RT,YDN,S4.申込フォーム離脱,4日～7日,87,0,,0,NaN,NaN
7-Oct-17,06_外貨預金,PC,RT,YDN,S4.申込フォーム離脱,1日～3日,9,0,,0,NaN,NaN
7-Oct-17,04_海外での利用,SP,RT,YDN,S4.申込フォーム離脱,4日～7日,117,1,,108,NaN,NaN
7-Oct-17,00_手数料無料,PC,RT,YDN,S3.口座開設詳細離脱,31日～90日,190,0,,0,NaN,NaN
7-Oct-17,03_口座開設一般,PC,RT,GDN,S3.口座開設詳細離脱,-,14,0,,0,NaN,NaN
7-Oct-17,03_口座開設一般,SP,RT,GDN,S3.口座開設詳細離脱,-,43,0,,0,NaN,NaN
7-Oct-17,06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,1日～3日,151,0,,0,NaN,NaN
7-Oct-17,03_口座開設一般,SP,Listing,Yahoo!,-,-,2920,18,2,7291,NaN,2.11
7-Oct-17,,,,,,,,,,,NaN,NaN
7-Oct-17,03_口座開設一般,PC,Listing,Yahoo!,-,-,3654,13,,3539,NaN,3.02
7-Oct-17,02_指名関連,PC,Listing,Google,-,-,3421,67,,32354,1.49,NaN
7-Oct-17,03_口座開設一般,SP,RT,YDN,S4.申込フォーム離脱,31日～90日,9,0,,0,NaN,NaN
7-Oct-17,06_外貨預金,SP,RT,YDN,S3.口座開設詳細離脱,1日～3日,159,1,,178,NaN,NaN
7-Oct-17,04_海外での利用,PC,RT,YDN,S4.申込フォーム離脱,1日～3日,34,0,,0,NaN,NaN
7-Oct-17,04_海外での利用,SP,RT,YDN,S4.申込フォーム離脱,1日～3日,83,0,,0,NaN,NaN
7-Oct-17,04_海外での利用,PC,RT,YDN,S3.口座開設詳細離脱,16日～30日,793,1,,191,NaN,NaN
7-Oct-17,00_手数料無料,SP,RT,GDN,S3.口座開設詳細離脱,-,476,2,,124,NaN,NaN
7-Oct-17,04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,16日～30日,704,2,,238,NaN,NaN
7-Oct-17,03_口座開設一般,SP,RT,YDN,S3.口座開設詳細離脱,16日～30日,8,0,,0,NaN,NaN
7-Oct-17,06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,16日～30日,425,2,,373,NaN,NaN
7-Oct-17,00_手数料無料,PC,RT,GDN,S3.口座開設詳細離脱,-,227,0,,0,NaN,NaN
7-Oct-17,00_手数料無料,PC,RT,YDN,S4.申込フォーム離脱,16日～30日,14,0,,0,NaN,NaN
7-Oct-17,06_外貨預金,PC,RT,YDN,S4.申込フォーム離脱,31日～90日,331,1,,413,NaN,NaN
7-Oct-17,03_口座開設一般,SP,RT,YDN,S4.申込フォーム離脱,4日～7日,8,0,,0,NaN,NaN
7-Oct-17,06_外貨預金,SP,RT,YDN,S3.口座開設詳細離脱,16日～30日,362,0,,0,NaN,NaN
7-Oct-17,06_外貨預金,SP,RT,YDN,S4.申込フォーム離脱,4日～7日,77,0,,0,NaN,NaN
7-Oct-17,06_外貨預金,PC,RT,YDN,S4.申込フォーム離脱,8日～15日,115,0,,0,NaN,NaN
7-Oct-17,06_外貨預金,PC,RT,YDN,S4.申込フォーム離脱,4日～7日,56,0,,0,NaN,NaN
7-Oct-17,06_外貨預金,SP,RT,YDN,S4.申込フォーム離脱,31日～90日,226,3,,1141,NaN,NaN
7-Oct-17,06_外貨預金,SP,RT,YDN,S4.申込フォーム離脱,8日～15日,99,0,,0,NaN,NaN
7-Oct-17,04_海外での利用,PC,RT,GDN,S4.申込フォーム離脱,-,2429,1,,144,NaN,NaN
7-Oct-17,03_口座開設一般,SP,RT,YDN,S4.申込フォーム離脱,8日～15日,1,0,,0,NaN,NaN
7-Oct-17,04_海外での利用,SP,RT,YDN,S2.コンテンツ離脱,8日～15日,1,0,,0,NaN,NaN
7-Oct-17,00_手数料無料,PC,RT,YDN,S4.申込フォーム離脱,1日～3日,1,0,,0,NaN,NaN
7-Oct-17,03_口座開設一般,SP,RT,GDN,S4.申込フォーム離脱,-,1489,5,,1026,NaN,NaN
7-Oct-17,00_手数料無料,SP,AT,YDN,-,-,32,0,,0,NaN,NaN
7-Oct-17,04_海外での利用,PC,RT,YDN,S3.口座開設詳細離脱,1日～3日,297,0,,0,NaN,NaN
7-Oct-17,00_手数料無料,PC,RT,YDN,S4.申込フォーム離脱,31日～90日,38,0,,0,NaN,NaN
7-Oct-17,04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,1日～3日,308,0,,0,NaN,NaN
7-Oct-17,01_指名,PC,Listing,Google,-,-,983,115,2,10781,1.01,NaN
7-Oct-17,00_手数料無料,PC,RT,YDN,S3.口座開設詳細離脱,4日～7日,31,0,,0,NaN,NaN
7-Oct-17,01_指名,SP,Listing,Google,-,-,959,116,1,7607,1,NaN
7-Oct-17,06_外貨預金,SP,RT,GDN,S4.申込フォーム離脱,-,3021,0,,0,NaN,NaN
7-Oct-17,04_海外での利用,PC,RT,YDN,S3.口座開設詳細離脱,31日～90日,2400,2,,240,NaN,NaN
7-Oct-17,06_外貨預金,PC,RT,GDN,S4.申込フォーム離脱,-,537,0,,0,NaN,NaN
7-Oct-17,00_手数料無料,PC,RT,YDN,S4.申込フォーム離脱,8日～15日,15,0,,0,NaN,NaN
7-Oct-17,04_海外での利用,SP,RT,YDN,S4.申込フォーム離脱,8日～15日,219,0,,0,NaN,NaN
7-Oct-17,03_口座開設一般,PC,Listing,Google,-,-,3127,49,,24712,1.8,NaN
7-Oct-17,03_口座開設一般,PC,RT,GDN,S4.申込フォーム離脱,-,385,1,,314,NaN,NaN
7-Oct-17,03_口座開設一般,SP,Listing,Google,-,-,9047,372,3,140838,1.49,NaN
7-Oct-17,04_海外での利用,PC,RT,YDN,S4.申込フォーム離脱,8日～15日,214,0,,0,NaN,NaN
7-Oct-17,04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,8日～15日,548,0,,0,NaN,NaN
7-Oct-17,04_海外での利用,SP,RT,YDN,S4.申込フォーム離脱,31日～90日,469,1,,166,NaN,NaN
7-Oct-17,04_海外での利用,PC,RT,YDN,S3.口座開設詳細離脱,8日～15日,364,0,,0,NaN,NaN
7-Oct-17,04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,31日～90日,2162,1,,144,NaN,NaN
7-Oct-17,02_指名関連,SP,Listing,Google,-,-,16209,330,5,168065,1.67,NaN
7-Oct-17,04_海外での利用,PC,RT,YDN,S4.申込フォーム離脱,31日～90日,477,0,,0,NaN,NaN
7-Oct-17,02_指名関連,PC,Listing,Yahoo!,-,-,3619,16,,3316,NaN,2.43
7-Oct-17,04_海外での利用,PC,RT,YDN,S3.口座開設詳細離脱,4日～7日,453,0,,0,NaN,NaN
7-Oct-17,00_手数料無料,PC,RT,GDN,S4.申込フォーム離脱,-,341,0,,0,NaN,NaN
7-Oct-17,03_口座開設一般,SP,RT,YDN,S3.口座開設詳細離脱,4日～7日,3,0,,0,NaN,NaN
7-Oct-17,04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,4日～7日,482,0,,0,NaN,NaN
7-Oct-17,02_指名関連,SP,Listing,Yahoo!,-,-,2157,26,,7852,NaN,2.01
7-Oct-17,06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,31日～90日,1412,0,,0,NaN,NaN
7-Oct-17,06_外貨預金,SP,RT,YDN,S3.口座開設詳細離脱,31日～90日,976,4,,340,NaN,NaN
7-Oct-17,00_手数料無料,PC,RT,YDN,S4.申込フォーム離脱,4日～7日,10,0,,0,NaN,NaN
7-Oct-17,03_口座開設一般,SP,RT,YDN,S4.申込フォーム離脱,1日～3日,4,0,,0,NaN,NaN
7-Oct-17,04_海外での利用,PC,RT,YDN,S4.申込フォーム離脱,16日～30日,199,0,,0,NaN,NaN
7-Oct-17,00_手数料無料,SP,RT,GDN,S4.申込フォーム離脱,-,746,0,,0,NaN,NaN
7-Oct-17,03_口座開設一般,SP,RT,YDN,S4.申込フォーム離脱,16日～30日,11,0,,0,NaN,NaN
7-Oct-17,04_海外での利用,SP,RT,YDN,S4.申込フォーム離脱,16日～30日,265,0,,0,NaN,NaN
7-Oct-17,03_口座開設一般,SP,RT,YDN,S3.口座開設詳細離脱,31日～90日,16,0,,0,NaN,NaN
7-Oct-17,06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,8日～15日,200,0,,0,NaN,NaN
7-Oct-17,06_外貨預金,SP,RT,YDN,S3.口座開設詳細離脱,4日～7日,215,2,,232,NaN,NaN
7-Oct-17,04_海外での利用,PC,RT,GDN,S3.口座開設詳細離脱,-,2169,10,,377,NaN,NaN
7-Oct-17,06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,4日～7日,278,0,,0,NaN,NaN
7-Oct-17,06_外貨預金,SP,RT,YDN,S3.口座開設詳細離脱,8日～15日,255,0,,0,NaN,NaN
7-Oct-17,04_海外での利用,SP,RT,GDN,S3.口座開設詳細離脱,-,2376,6,,358,NaN,NaN
7-Oct-17,03_口座開設一般,SP,RT,YDN,S3.口座開設詳細離脱,8日～15日,5,0,,0,NaN,NaN
6-Oct-17,07_投資信託,PC,Listing,Google,-,-,17,0,,0,5.78,NaN
6-Oct-17,04_海外での利用,SP,Listing,Google,-,-,20,0,,0,2.55,NaN
6-Oct-17,04_海外での利用,SP,AT,YDN,ST,-,224,0,,0,NaN,NaN
6-Oct-17,03_口座開設一般,SP,RT,YDN,S3.口座開設詳細離脱,31日～90日,19,0,,0,NaN,NaN
6-Oct-17,03_口座開設一般,PC,Listing,Yahoo!,-,-,8051,20,1,5306,NaN,2.98
6-Oct-17,,,,,,,,,,,NaN,NaN
6-Oct-17,03_口座開設一般,PC,AT,GDN,-,-,1,0,,0,NaN,NaN
6-Oct-17,04_海外での利用,PC,AT,YDN,ST,-,410,0,,0,NaN,NaN
6-Oct-17,03_口座開設一般,SP,Listing,Yahoo!,-,-,4823,17,,5580,NaN,2.06
6-Oct-17,00_手数料無料,PC,RT,YDN,S4.申込フォーム離脱,4日～7日,5,0,,0,NaN,NaN
6-Oct-17,04_海外での利用,SP,RT,YDN,S4.申込フォーム離脱,1日～3日,132,0,,0,NaN,NaN
6-Oct-17,06_外貨預金,SP,RT,YDN,S4.申込フォーム離脱,16日～30日,167,2,,270,NaN,NaN
6-Oct-17,04_海外での利用,PC,RT,YDN,S4.申込フォーム離脱,1日～3日,74,0,,0,NaN,NaN
6-Oct-17,03_口座開設一般,SP,RT,YDN,S3.口座開設詳細離脱,1日～3日,2,0,,0,NaN,NaN
6-Oct-17,04_海外での利用,SP,RT,GDN,S4.申込フォーム離脱,-,3260,6,,1194,NaN,NaN
6-Oct-17,06_外貨預金,PC,RT,YDN,S4.申込フォーム離脱,16日～30日,142,0,,0,NaN,NaN
6-Oct-17,04_海外での利用,PC,RT,GDN,S4.申込フォーム離脱,-,3374,3,,626,NaN,NaN
6-Oct-17,03_口座開設一般,SP,RT,YDN,S3.口座開設詳細離脱,8日～15日,3,0,,0,NaN,NaN
6-Oct-17,06_外貨預金,SP,RT,YDN,S3.口座開設詳細離脱,31日～90日,1604,1,,100,NaN,NaN
6-Oct-17,06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,31日～90日,1831,0,,0,NaN,NaN
6-Oct-17,06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,8日～15日,348,0,,0,NaN,NaN
6-Oct-17,06_外貨預金,PC,RT,YDN,S4.申込フォーム離脱,31日～90日,376,0,,0,NaN,NaN
6-Oct-17,00_手数料無料,PC,RT,YDN,S3.口座開設詳細離脱,16日～30日,66,0,,0,NaN,NaN
6-Oct-17,06_外貨預金,PC,RT,YDN,S4.申込フォーム離脱,8日～15日,163,0,,0,NaN,NaN
6-Oct-17,07_投資信託,SP,Listing,Google,-,-,58,0,,0,2.45,NaN
6-Oct-17,04_海外での利用,SP,AT,YDN,,,12713,3,,32,NaN,NaN
6-Oct-17,06_外貨預金,SP,RT,YDN,S3.口座開設詳細離脱,4日～7日,180,0,,0,NaN,NaN
6-Oct-17,04_海外での利用,SP,AT,YDN,-,-,6730,2,,71,NaN,NaN
6-Oct-17,04_海外での利用,PC,AT,YDN,-,-,17833,3,,50,NaN,NaN
6-Oct-17,06_外貨預金,SP,RT,YDN,S4.申込フォーム離脱,31日～90日,318,1,,286,NaN,NaN
6-Oct-17,06_外貨預金,SP,RT,YDN,S3.口座開設詳細離脱,8日～15日,407,1,,66,NaN,NaN
6-Oct-17,06_外貨預金,SP,RT,YDN,S4.申込フォーム離脱,8日～15日,138,1,,216,NaN,NaN
6-Oct-17,04_海外での利用,PC,Listing,Google,-,-,84,2,,264,3.54,NaN
6-Oct-17,06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,4日～7日,298,0,,0,NaN,NaN
6-Oct-17,06_外貨預金,PC,RT,YDN,S4.申込フォーム離脱,1日～3日,40,0,,0,NaN,NaN
6-Oct-17,04_海外での利用,PC,RT,YDN,S4.申込フォーム離脱,16日～30日,291,1,,840,NaN,NaN
6-Oct-17,04_海外での利用,SP,RT,YDN,S4.申込フォーム離脱,16日～30日,328,0,,0,NaN,NaN
6-Oct-17,06_外貨預金,SP,RT,YDN,S4.申込フォーム離脱,1日～3日,50,0,,0,NaN,NaN
6-Oct-17,04_海外での利用,SP,RT,YDN,S2.コンテンツ離脱,31日～90日,1,0,,0,NaN,NaN
6-Oct-17,05_海外への送金,PC,Listing,Google,-,-,2,0,,0,7,NaN
6-Oct-17,05_海外への送金,PC,Listing,Yahoo!,-,-,116,2,,113,NaN,4.42
6-Oct-17,03_口座開設一般,SP,RT,YDN,S4.申込フォーム離脱,4日～7日,1,0,,0,NaN,NaN
6-Oct-17,06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,16日～30日,621,1,,173,NaN,NaN
6-Oct-17,00_手数料無料,PC,RT,YDN,S3.口座開設詳細離脱,1日～3日,16,0,,0,NaN,NaN
6-Oct-17,06_外貨預金,SP,RT,YDN,S3.口座開設詳細離脱,16日～30日,570,0,,0,NaN,NaN
6-Oct-17,06_外貨預金,PC,AT,GDN,-,-,3,0,,0,NaN,NaN
6-Oct-17,03_口座開設一般,SP,RT,YDN,S3.口座開設詳細離脱,16日～30日,7,0,,0,NaN,NaN
6-Oct-17,06_外貨預金,SP,AT,GDN,-,-,3,0,,0,NaN,NaN
6-Oct-17,02_指名関連,PC,Listing,Yahoo!,-,-,5562,28,1,7204,NaN,2.17
6-Oct-17,03_口座開設一般,SP,RT,GDN,S4.申込フォーム離脱,-,983,3,,367,NaN,NaN
6-Oct-17,04_海外での利用,PC,RT,YDN,S3.口座開設詳細離脱,4日～7日,519,0,,0,NaN,NaN
6-Oct-17,04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,4日～7日,398,1,,49,NaN,NaN
6-Oct-17,03_口座開設一般,PC,RT,GDN,S4.申込フォーム離脱,-,461,0,,0,NaN,NaN
6-Oct-17,02_指名関連,SP,Listing,Yahoo!,-,-,2220,10,,3690,NaN,1.85
6-Oct-17,06_外貨預金,SP,RT,YDN,S2.コンテンツ離脱,31日～90日,1,0,,0,NaN,NaN
6-Oct-17,05_海外への送金,SP,Listing,Google,-,-,6,2,,182,3.18,NaN
6-Oct-17,04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,8日～15日,855,0,,0,NaN,NaN
6-Oct-17,04_海外での利用,PC,RT,YDN,S3.口座開設詳細離脱,8日～15日,578,0,,0,NaN,NaN
6-Oct-17,05_海外への送金,SP,Listing,Yahoo!,-,-,81,0,,0,NaN,3.74
6-Oct-17,02_指名関連,SP,Listing,Google,-,-,17048,389,8,174581,1.65,NaN
6-Oct-17,04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,31日～90日,3331,4,,479,NaN,NaN
6-Oct-17,02_指名関連,PC,Listing,Google,-,-,4278,99,1,44770,1.54,NaN
6-Oct-17,04_海外での利用,PC,RT,YDN,S3.口座開設詳細離脱,31日～90日,3169,0,,0,NaN,NaN
6-Oct-17,07_投資信託,PC,Listing,Yahoo!,-,-,1103,1,,127,NaN,6.89
6-Oct-17,06_外貨預金,PC,RT,GDN,S4.申込フォーム離脱,-,1031,2,,244,NaN,NaN
