Day,Appeal,Device,LS/RT/AT,Media,Structure/Menu,Recency/Segment,Impressions,Clicks,CV,Media Cost Margin,Google_AdRank,Yahoo!_AdRank
2018/2/5,03_口座開設一般,PC,RT,Y!JAX,S2.コンテンツ離脱,8日～15日,549 ,0 ,,509 ,,
2018/2/5,03_口座開設一般,PC,RT,GDN,S4.申込フォーム離脱_STEP2,-,3131 ,4 ,,854 ,,
2018/2/5,03_口座開設一般,SP,RT,GDN,S4.申込フォーム離脱_STEP2,-,2454 ,2 ,,540 ,,
2018/2/5,06_外貨預金,SP,RT,YDN,S2.コンテンツ離脱,4日～7日,173 ,0 ,,0 ,,
2018/2/5,06_外貨預金,PC,AT,GDN,-,-,64 ,0 ,,0 ,,
2018/2/5,03_口座開設一般,PC,RT,Y!JAX,S2.コンテンツ離脱,1日～7日,1136 ,4 ,,1083 ,,
2018/2/5,06_外貨預金,PC,RT,GDN,S5.申込フォーム離脱_STEP3,-,33 ,0 ,,0 ,,
2018/2/5,06_外貨預金,SP,AT,GDN,-,-,157 ,0 ,,0 ,,
2018/2/5,03_口座開設一般,PC,RT,YDN,S3.口座開設詳細離脱,4日～7日,106 ,0 ,,0 ,,
2018/2/5,03_口座開設一般,SP,RT,YDN,S3.口座開設詳細離脱,8日～15日,190 ,0 ,,0 ,,
2018/2/5,03_口座開設一般,PC,RT,YDN,S3.口座開設詳細離脱,8日～15日,12 ,0 ,,0 ,,
2018/2/5,04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,31日～90日,1143 ,2 ,,34 ,,
2018/2/5,06_外貨預金,SP,RT,GDN,S5.申込フォーム離脱_STEP3,-,5 ,0 ,,0 ,,
2018/2/5,04_海外での利用,PC,RT,YDN,S3.口座開設詳細離脱,31日～90日,2257 ,0 ,,0 ,,
2018/2/5,06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,8日～15日,268 ,0 ,,0 ,,
2018/2/5,06_外貨預金,PC,RT,YDN,S2.コンテンツ離脱,4日～7日,808 ,0 ,,0 ,,
2018/2/5,03_口座開設一般,PC,RT,Y!JAX,S4.申込フォーム離脱,16日～30日,121 ,0 ,,132 ,,
2018/2/5,06_外貨預金,SP,RT,YDN,S2.コンテンツ離脱,8日～15日,213 ,1 ,,157 ,,
2018/2/5,03_口座開設一般,PC,RT,Y!JAX,S4.申込フォーム離脱,1日～7日,170 ,1 ,,178 ,,
2018/2/5,03_口座開設一般,PC,RT,Y!JAX,S3.口座開設詳細離脱,8日～15日,580 ,1 ,,619 ,,
2018/2/5,03_口座開設一般,SP,RT,YDN,S2.コンテンツ離脱,4日～7日,840 ,1 ,,186 ,,
2018/2/4,04_海外での利用,PC,RT,YDN,S3.口座開設詳細離脱,1日～3日,110 ,0 ,,0 ,,
2018/2/4,01_指名,PC,Listing,Y!PSD,-,-,211 ,6 ,,8928 ,,
2018/2/4,04_海外での利用,PC,RT,GDN,S5.申込フォーム離脱_STEP3,-,54 ,0 ,,0 ,,
2018/2/4,01_指名,SP,Listing,Y!PSD,-,-,173 ,0 ,,8928 ,,
2018/2/4,03_口座開設一般,SP,Listing,Google,,,1801 ,58 ,,19292 ,2 ,
2018/2/4,03_口座開設一般,SP,Listing,Google,-,-,9039 ,542 ,7 ,223493 ,2 ,
2018/2/4,04_海外での利用,SP,RT,GDN,S5.申込フォーム離脱_STEP3,-,22 ,0 ,,0 ,,
2018/2/4,04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,1日～3日,184 ,0 ,,0 ,,
2018/2/4,03_口座開設一般,PC,Listing,Google,,,500 ,12 ,,6664 ,3 ,
2018/2/4,03_口座開設一般,PC,Listing,Google,-,-,2114 ,55 ,1 ,24199 ,2 ,
2018/2/4,04_海外での利用,PC,RT,YDN,S3.口座開設詳細離脱,31日～90日,909 ,1 ,,23 ,,
2018/2/4,03_口座開設一般,PC,RT,Y!JAX,S4.申込フォーム離脱,16日～30日,146 ,0 ,,158 ,,
2018/2/4,06_外貨預金,SP,RT,YDN,S2.コンテンツ離脱,4日～7日,133 ,0 ,,0 ,,
2018/2/4,06_外貨預金,PC,RT,YDN,S2.コンテンツ離脱,4日～7日,239 ,0 ,,0 ,,
2018/2/4,04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,31日～90日,754 ,3 ,,48 ,,
2018/2/4,03_口座開設一般,PC,RT,Y!JAX,S4.申込フォーム離脱,8日～15日,37 ,0 ,,37 ,,
2018/2/4,04_海外での利用,PC,RT,YDN,S2.コンテンツ離脱,1日～3日,1653 ,1 ,,47 ,,
2018/2/4,04_海外での利用,PC,RT,Y!JAX,S1.TOPページ離脱,1日～7日,1868 ,12 ,,1671 ,,
2018/2/4,06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,8日～15日,88 ,0 ,,0 ,,
2018/2/4,04_海外での利用,SP,RT,YDN,S2.コンテンツ離脱,1日～3日,10178 ,8 ,,1136 ,,
2018/2/4,03_口座開設一般,PC,RT,GDN,S3.口座開設詳細離脱,-,814 ,0 ,,0 ,,
2018/2/4,06_外貨預金,SP,RT,YDN,S3.口座開設詳細離脱,8日～15日,120 ,0 ,,0 ,,
2018/2/4,03_口座開設一般,PC,RT,Y!JAX,S2.コンテンツ離脱,16日～30日,31 ,0 ,,29 ,,
2018/2/4,06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,4日～7日,228 ,0 ,,0 ,,
2018/2/4,04_海外での利用,PC,RT,Y!JAX,S3.口座開設詳細離脱,1日～7日,1823 ,8 ,,1878 ,,
2018/2/4,01_指名,PC,Listing,Google,,,60 ,5 ,,1186 ,1 ,
2018/2/4,01_指名,PC,Listing,Google,-,-,1111 ,85 ,3 ,12324 ,1 ,
2018/2/4,01_指名,SP,Listing,Google,,,64 ,7 ,,688 ,1 ,
2018/2/4,06_外貨預金,SP,RT,YDN,S3.口座開設詳細離脱,4日～7日,22 ,0 ,,0 ,,
2018/2/4,01_指名,SP,Listing,Google,-,-,890 ,111 ,1 ,7471 ,1 ,
2018/2/4,06_外貨預金,SP,RT,YDN,S2.コンテンツ離脱,1日～3日,1720 ,0 ,,0 ,,
2018/2/4,03_口座開設一般,SP,RT,YDN,S3.口座開設詳細離脱,31日～90日,418 ,0 ,,0 ,,
2018/2/4,06_外貨預金,PC,RT,YDN,S2.コンテンツ離脱,1日～3日,295 ,0 ,,0 ,,
2018/2/4,04_海外での利用,PC,RT,Y!JAX,S4.申込フォーム離脱,8日～15日,81 ,0 ,,97 ,,
2018/2/4,04_海外での利用,SP,RT,YDN,S2.コンテンツ離脱,1日,6234 ,1 ,,138 ,,
2018/2/4,06_外貨預金,PC,RT,YDN,S2.コンテンツ離脱,8日～15日,468 ,0 ,,0 ,,
2018/2/4,06_外貨預金,SP,RT,YDN,S2.コンテンツ離脱,8日～15日,180 ,0 ,,0 ,,
2018/2/4,03_口座開設一般,PC,RT,GDN,S5.申込フォーム離脱_STEP3,-,19 ,0 ,,0 ,,
2018/2/4,03_口座開設一般,SP,RT,GDN,S5.申込フォーム離脱_STEP3,-,17 ,0 ,,0 ,,
2018/2/4,06_外貨預金,SP,RT,YDN,S2.コンテンツ離脱,1日,1581 ,1 ,,138 ,,
2018/2/4,01_指名,SP,Listing,Yahoo!,-,-,399 ,9 ,,1320 ,,1 
2018/2/4,03_口座開設一般,SP,AT,GDN,-,-,1583 ,2 ,,92 ,,
2018/2/4,03_口座開設一般,PC,AT,GDN,-,-,980 ,1 ,,64 ,,
2018/2/4,03_口座開設一般,SP,RT,YDN,S2.コンテンツ離脱,8日～15日,1349 ,0 ,,0 ,,
2018/2/4,03_口座開設一般,PC,RT,YDN,S2.コンテンツ離脱,8日～15日,403 ,0 ,,0 ,,
2018/2/4,03_口座開設一般,PC,RT,Y!JAX,S3.口座開設詳細離脱,8日～15日,586 ,2 ,,638 ,,
2018/2/4,03_口座開設一般,PC,RT,Y!JAX,S1.TOPページ離脱,1日～7日,463 ,1 ,,424 ,,
2018/2/4,03_口座開設一般,PC,RT,Y!JAX,S1.TOPページ離脱,16日～30日,61 ,0 ,,55 ,,
2018/2/4,06_外貨預金,PC,AT,GDN,-,-,19 ,0 ,,0 ,,
2018/2/4,04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,16日～30日,168 ,1 ,,14 ,,
2018/2/4,04_海外での利用,PC,RT,YDN,S2.コンテンツ離脱,31日～90日,9106 ,5 ,,742 ,,
2018/2/4,06_外貨預金,SP,AT,GDN,-,-,162 ,0 ,,0 ,,
2018/2/4,05_海外への送金,PC,Listing,Google,,,3 ,0 ,,0 ,3 ,
2018/2/4,05_海外への送金,PC,Listing,Google,-,-,459 ,8 ,,3718 ,2 ,
2018/2/4,05_海外への送金,SP,Listing,Google,,,40 ,1 ,,323 ,2 ,
2018/2/4,05_海外への送金,SP,Listing,Google,-,-,902 ,25 ,,8646 ,2 ,
2018/2/4,06_外貨預金,SP,RT,GDN,S4.申込フォーム離脱_STEP2,-,1173 ,0 ,,0 ,,
2018/2/4,06_外貨預金,PC,RT,GDN,S4.申込フォーム離脱_STEP2,-,815 ,0 ,,0 ,,
2018/2/4,04_海外での利用,SP,RT,YDN,S2.コンテンツ離脱,31日～90日,3557 ,4 ,,499 ,,
2018/2/4,04_海外での利用,PC,RT,Y!JAX,S1.TOPページ離脱,8日～15日,695 ,2 ,,595 ,,
2018/2/4,03_口座開設一般,SP,RT,GDN,S4.申込フォーム離脱_STEP2,-,3538 ,2 ,,187 ,,
2018/2/4,03_口座開設一般,PC,RT,Y!JAX,S2.コンテンツ離脱,8日～15日,616 ,1 ,,574 ,,
2018/2/4,03_口座開設一般,PC,RT,GDN,S4.申込フォーム離脱_STEP2,-,2867 ,1 ,,605 ,,
2018/2/4,04_海外での利用,PC,RT,Y!JAX,S3.口座開設詳細離脱,16日～30日,820 ,2 ,,802 ,,
2018/2/4,04_海外での利用,SP,AT,GDN,-,-,2575 ,7 ,,386 ,,
2018/2/4,04_海外での利用,PC,AT,GDN,-,-,3284 ,9 ,,704 ,,
2018/2/4,04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,8日～15日,300 ,1 ,,20 ,,
2018/2/4,04_海外での利用,PC,RT,YDN,S3.口座開設詳細離脱,8日～15日,188 ,0 ,,0 ,,
2018/2/4,04_海外での利用,PC,RT,YDN,S3.口座開設詳細離脱,16日～30日,588 ,0 ,,0 ,,
2018/2/4,02_指名関連,PC,Listing,Yahoo!,,,221 ,2 ,,10 ,,2 
2018/2/4,02_指名関連,PC,Listing,Yahoo!,-,-,580 ,51 ,,1704 ,,2 
2018/2/4,03_口座開設一般,PC,RT,YDN,S2.コンテンツ離脱,4日～7日,174 ,0 ,,0 ,,
2018/2/4,02_指名関連,SP,Listing,Yahoo!,-,-,491 ,6 ,,2465 ,,2 
2018/2/4,02_指名関連,SP,Listing,Yahoo!,,,119 ,1 ,,43 ,,2 
2018/2/4,04_海外での利用,SP,RT,GDN,S4.申込フォーム離脱_STEP2,-,7037 ,10 ,1 ,1361 ,,
2018/2/4,03_口座開設一般,SP,RT,YDN,S2.コンテンツ離脱,4日～7日,966 ,0 ,,0 ,,
2018/2/4,03_口座開設一般,PC,RT,Y!JAX,S4.申込フォーム離脱,1日～7日,177 ,1 ,,176 ,,
2018/2/4,04_海外での利用,PC,RT,GDN,S4.申込フォーム離脱_STEP2,-,6363 ,10 ,,2628 ,,
2018/2/4,06_外貨預金,SP,RT,YDN,S3.口座開設詳細離脱,31日～90日,254 ,0 ,,0 ,,
2018/2/4,04_海外での利用,PC,RT,Y!JAX,S1.TOPページ離脱,16日～30日,412 ,0 ,,353 ,,
2018/2/4,03_口座開設一般,SP,RT,YDN,S2.コンテンツ離脱,1日～3日,6204 ,2 ,,250 ,,
2018/2/4,03_口座開設一般,SP,RT,YDN,S2.コンテンツ離脱,1日,6084 ,2 ,,276 ,,
2018/2/4,03_口座開設一般,PC,RT,YDN,S2.コンテンツ離脱,1日～3日,157 ,0 ,,0 ,,
2018/2/4,04_海外での利用,PC,RT,GDN,S3.口座開設詳細離脱,-,5522 ,8 ,,767 ,,
2018/2/4,06_外貨預金,SP,RT,GDN,S5.申込フォーム離脱_STEP3,-,11 ,0 ,,0 ,,
2018/2/4,06_外貨預金,PC,RT,GDN,S5.申込フォーム離脱_STEP3,-,11 ,0 ,,0 ,,
2018/2/4,04_海外での利用,PC,RT,Y!JAX,S2.コンテンツ離脱,16日～30日,998 ,2 ,,830 ,,
2018/2/4,06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,31日～90日,520 ,0 ,,0 ,,
2018/2/4,03_口座開設一般,PC,RT,Y!JAX,S2.コンテンツ離脱,1日～7日,1151 ,5 ,,1077 ,,
2018/2/4,03_口座開設一般,SP,RT,YDN,S3.口座開設詳細離脱,8日～15日,108 ,1 ,,19 ,,
2018/2/4,01_指名,PC,Listing,Yahoo!,-,-,929 ,46 ,4 ,3535 ,,1 
2018/2/4,04_海外での利用,PC,RT,YDN,S2.コンテンツ離脱,16日～30日,3924 ,2 ,,316 ,,
2018/2/4,03_口座開設一般,PC,RT,YDN,S3.口座開設詳細離脱,8日～15日,6 ,0 ,,0 ,,
2018/2/4,04_海外での利用,SP,RT,YDN,S2.コンテンツ離脱,16日～30日,1784 ,2 ,,215 ,,
2018/2/4,03_口座開設一般,PC,RT,YDN,S3.口座開設詳細離脱,4日～7日,48 ,0 ,,0 ,,
2018/2/4,03_口座開設一般,SP,RT,YDN,S3.口座開設詳細離脱,4日～7日,32 ,0 ,,0 ,,
2018/2/4,04_海外での利用,SP,RT,GDN,S3.口座開設詳細離脱,-,11963 ,7 ,,697 ,,
2018/2/4,03_口座開設一般,SP,RT,YDN,S3.口座開設詳細離脱,1日～3日,53 ,0 ,,0 ,,
2018/2/4,06_外貨預金,SP,RT,YDN,S2.コンテンツ離脱,31日～90日,431 ,0 ,,0 ,,
2018/2/4,03_口座開設一般,PC,RT,YDN,S3.口座開設詳細離脱,1日～3日,4 ,0 ,,0 ,,
2018/2/4,03_口座開設一般,PC,Listing,Yahoo!,-,-,5349 ,31 ,,9949 ,,2 
2018/2/4,04_海外での利用,PC,Listing,Google,-,-,550 ,7 ,,2210 ,3 ,
2018/2/4,03_口座開設一般,PC,Listing,Yahoo!,,,158 ,0 ,,0 ,,3 
2018/2/4,04_海外での利用,SP,Listing,Google,-,-,641 ,13 ,,2989 ,3 ,
2018/2/4,03_口座開設一般,PC,RT,YDN,S3.口座開設詳細離脱,31日～90日,55 ,0 ,,0 ,,
2018/2/4,06_外貨預金,SP,RT,GDN,S3.口座開設詳細離脱,-,2049 ,1 ,,127 ,,
2018/2/4,06_外貨預金,PC,RT,GDN,S3.口座開設詳細離脱,-,235 ,1 ,,5 ,,
2018/2/4,06_外貨預金,PC,RT,YDN,S2.コンテンツ離脱,31日～90日,1414 ,0 ,,0 ,,
2018/2/4,03_口座開設一般,PC,RT,Y!JAX,S3.口座開設詳細離脱,16日～30日,410 ,2 ,,395 ,,
2018/2/4,04_海外での利用,PC,RT,Y!JAX,S4.申込フォーム離脱,16日～30日,246 ,1 ,,255 ,,
2018/2/4,03_口座開設一般,PC,RT,Y!JAX,S3.口座開設詳細離脱,1日～7日,931 ,5 ,,946 ,,
2018/2/4,04_海外での利用,PC,RT,Y!JAX,S2.コンテンツ離脱,1日～7日,2586 ,25 ,,2538 ,,
2018/2/4,03_口座開設一般,SP,RT,YDN,S2.コンテンツ離脱,16日～30日,1390 ,1 ,,186 ,,
2018/2/4,03_口座開設一般,PC,RT,YDN,S2.コンテンツ離脱,16日～30日,427 ,0 ,,0 ,,
2018/2/4,06_外貨預金,SP,RT,YDN,S3.口座開設詳細離脱,1日～3日,57 ,0 ,,0 ,,
2018/2/4,03_口座開設一般,PC,RT,Y!JAX,S1.TOPページ離脱,8日～15日,321 ,2 ,,267 ,,
2018/2/4,03_口座開設一般,SP,RT,YDN,S2.コンテンツ離脱,31日～90日,2845 ,6 ,,754 ,,
2018/2/4,06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,1日～3日,77 ,0 ,,0 ,,
2018/2/4,03_口座開設一般,SP,Listing,Yahoo!,-,-,8880 ,36 ,,14657 ,,2 
2018/2/4,03_口座開設一般,SP,Listing,Yahoo!,,,306 ,0 ,,0 ,,2 
2018/2/4,04_海外での利用,PC,RT,YDN,S3.口座開設詳細離脱,4日～7日,532 ,0 ,,0 ,,
2018/2/4,04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,4日～7日,79 ,0 ,,0 ,,
2018/2/4,03_口座開設一般,SP,RT,GDN,S3.口座開設詳細離脱,-,2122 ,1 ,,125 ,,
2018/2/4,06_外貨預金,SP,RT,YDN,S2.コンテンツ離脱,16日～30日,269 ,2 ,,346 ,,
2018/2/4,06_外貨預金,PC,RT,YDN,S2.コンテンツ離脱,16日～30日,546 ,2 ,,234 ,,
2018/2/4,04_海外での利用,PC,RT,Y!JAX,S2.コンテンツ離脱,8日～15日,1382 ,7 ,,1309 ,,
2018/2/4,02_指名関連,SP,Listing,Google,-,-,11083 ,274 ,7 ,154720 ,2 ,
2018/2/4,02_指名関連,SP,Listing,Google,,,7159 ,183 ,3 ,66479 ,2 ,
2018/2/4,03_口座開設一般,PC,RT,YDN,S2.コンテンツ離脱,31日～90日,1134 ,0 ,,0 ,,
2018/2/4,02_指名関連,PC,Listing,Google,,,2248 ,78 ,,19692 ,2 ,
2018/2/4,02_指名関連,PC,Listing,Google,-,-,840 ,43 ,,13048 ,2 ,
2018/2/4,04_海外での利用,SP,RT,YDN,S2.コンテンツ離脱,8日～15日,1641 ,2 ,,314 ,,
2018/2/4,04_海外での利用,PC,RT,YDN,S2.コンテンツ離脱,8日～15日,2682 ,1 ,,212 ,,
2018/2/4,03_口座開設一般,PC,RT,YDN,S3.口座開設詳細離脱,16日～30日,46 ,0 ,,0 ,,
2018/2/4,03_口座開設一般,SP,RT,YDN,S3.口座開設詳細離脱,16日～30日,123 ,0 ,,0 ,,
2018/2/4,04_海外での利用,PC,RT,YDN,S2.コンテンツ離脱,4日～7日,2411 ,3 ,,562 ,,
2018/2/4,06_外貨預金,SP,RT,YDN,S3.口座開設詳細離脱,16日～30日,70 ,0 ,,0 ,,
2018/2/4,04_海外での利用,PC,RT,Y!JAX,S3.口座開設詳細離脱,8日～15日,1180 ,3 ,,1253 ,,
2018/2/4,04_海外での利用,SP,RT,YDN,S2.コンテンツ離脱,4日～7日,1395 ,0 ,,0 ,,
2018/2/4,04_海外での利用,PC,RT,Y!JAX,S4.申込フォーム離脱,1日～7日,397 ,2 ,,412 ,,
2018/2/4,06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,16日～30日,309 ,0 ,,0 ,,
2018/2/3,01_指名,SP,Listing,Yahoo!,-,-,433 ,15 ,,2074 ,,1 
2018/2/3,01_指名,PC,Listing,Yahoo!,-,-,913 ,38 ,1 ,2348 ,,1 
2018/2/3,04_海外での利用,SP,RT,GDN,S4.申込フォーム離脱_STEP2,-,6122 ,5 ,,1103 ,,
2018/2/3,06_外貨預金,PC,RT,YDN,S2.コンテンツ離脱,8日～15日,873 ,0 ,,0 ,,
2018/2/3,04_海外での利用,PC,RT,Y!JAX,S1.TOPページ離脱,16日～30日,393 ,2 ,,330 ,,
2018/2/3,06_外貨預金,SP,RT,GDN,S3.口座開設詳細離脱,-,1766 ,2 ,,169 ,,
2018/2/3,03_口座開設一般,PC,RT,YDN,S3.口座開設詳細離脱,1日～3日,5 ,0 ,,0 ,,
2018/2/3,06_外貨預金,PC,RT,GDN,S3.口座開設詳細離脱,-,183 ,0 ,,0 ,,
2018/2/3,06_外貨預金,SP,RT,YDN,S2.コンテンツ離脱,8日～15日,304 ,0 ,,0 ,,
2018/2/3,03_口座開設一般,SP,RT,YDN,S3.口座開設詳細離脱,1日～3日,67 ,0 ,,0 ,,
2018/2/3,03_口座開設一般,SP,Listing,Yahoo!,-,-,7979 ,48 ,1 ,24880 ,,2 
2018/2/3,03_口座開設一般,SP,Listing,Yahoo!,,,255 ,1 ,1 ,449 ,,2 
2018/2/3,03_口座開設一般,PC,RT,YDN,S2.コンテンツ離脱,31日～90日,1415 ,0 ,,0 ,,
2018/2/3,03_口座開設一般,PC,Listing,Yahoo!,-,-,5581 ,32 ,,12032 ,,3 
2018/2/3,03_口座開設一般,SP,RT,YDN,S2.コンテンツ離脱,31日～90日,4487 ,10 ,,916 ,,
2018/2/3,03_口座開設一般,PC,Listing,Yahoo!,,,137 ,0 ,,0 ,,3 
2018/2/3,03_口座開設一般,PC,RT,Y!JAX,S3.口座開設詳細離脱,1日～7日,931 ,2 ,,919 ,,
2018/2/3,06_外貨預金,PC,RT,YDN,S2.コンテンツ離脱,16日～30日,1008 ,1 ,,200 ,,
2018/2/3,02_指名関連,PC,Listing,Yahoo!,,,251 ,6 ,2 ,134 ,,2 
2018/2/3,04_海外での利用,PC,RT,GDN,S4.申込フォーム離脱_STEP2,-,6091 ,5 ,,553 ,,
2018/2/3,02_指名関連,PC,Listing,Yahoo!,-,-,587 ,58 ,,1493 ,,2 
2018/2/3,02_指名関連,SP,Listing,Yahoo!,,,141 ,3 ,,137 ,,2 
2018/2/3,02_指名関連,SP,Listing,Yahoo!,-,-,515 ,5 ,,1540 ,,2 
2018/2/3,03_口座開設一般,SP,RT,YDN,S2.コンテンツ離脱,1日,7735 ,6 ,,809 ,,
2018/2/3,04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,8日～15日,478 ,3 ,,58 ,,
2018/2/3,06_外貨預金,SP,RT,YDN,S2.コンテンツ離脱,16日～30日,387 ,0 ,,0 ,,
2018/2/3,04_海外での利用,PC,RT,YDN,S3.口座開設詳細離脱,8日～15日,265 ,0 ,,0 ,,
2018/2/3,04_海外での利用,SP,AT,GDN,-,-,6795 ,7 ,,385 ,,
2018/2/3,04_海外での利用,PC,RT,YDN,S3.口座開設詳細離脱,16日～30日,986 ,0 ,,0 ,,
2018/2/3,04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,16日～30日,308 ,0 ,,0 ,,
2018/2/3,04_海外での利用,PC,AT,GDN,-,-,8991 ,8 ,,634 ,,
2018/2/3,06_外貨預金,PC,AT,GDN,-,-,28 ,0 ,,0 ,,
2018/2/3,06_外貨預金,SP,AT,GDN,-,-,231 ,0 ,,0 ,,
2018/2/3,04_海外での利用,PC,RT,Y!JAX,S1.TOPページ離脱,8日～15日,725 ,3 ,,657 ,,
2018/2/3,04_海外での利用,PC,RT,YDN,S2.コンテンツ離脱,4日～7日,3021 ,1 ,,228 ,,
2018/2/3,06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,16日～30日,468 ,1 ,,29 ,,
2018/2/3,04_海外での利用,PC,RT,Y!JAX,S4.申込フォーム離脱,1日～7日,364 ,10 ,,346 ,,
2018/2/3,04_海外での利用,SP,RT,YDN,S2.コンテンツ離脱,4日～7日,1919 ,5 ,,402 ,,
2018/2/3,05_海外への送金,SP,Listing,Google,-,-,888 ,31 ,,9931 ,2 ,
2018/2/3,05_海外への送金,SP,Listing,Google,,,44 ,1 ,,281 ,2 ,
2018/2/3,04_海外での利用,SP,RT,YDN,S2.コンテンツ離脱,8日～15日,2805 ,2 ,,281 ,,
2018/2/3,04_海外での利用,PC,RT,YDN,S2.コンテンツ離脱,8日～15日,4730 ,1 ,,215 ,,
2018/2/3,05_海外への送金,PC,Listing,Google,-,-,415 ,16 ,,7310 ,2 ,
2018/2/3,05_海外への送金,PC,Listing,Google,,,6 ,0 ,,0 ,3 ,
2018/2/3,03_口座開設一般,PC,Listing,Google,-,-,2388 ,82 ,2 ,38375 ,2 ,
2018/2/3,03_口座開設一般,PC,Listing,Google,,,494 ,6 ,,3131 ,2 ,
2018/2/3,03_口座開設一般,SP,Listing,Google,,,1523 ,53 ,,30893 ,2 ,
2018/2/3,03_口座開設一般,SP,Listing,Google,-,-,9315 ,524 ,6 ,246134 ,2 ,
2018/2/3,06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,1日～3日,95 ,0 ,,0 ,,
2018/2/3,03_口座開設一般,SP,RT,YDN,S2.コンテンツ離脱,4日～7日,1169 ,0 ,,0 ,,
2018/2/3,06_外貨預金,SP,RT,YDN,S3.口座開設詳細離脱,1日～3日,78 ,0 ,,0 ,,
2018/2/3,03_口座開設一般,PC,RT,Y!JAX,S4.申込フォーム離脱,1日～7日,189 ,1 ,,195 ,,
2018/2/3,03_口座開設一般,PC,RT,YDN,S2.コンテンツ離脱,4日～7日,316 ,0 ,,0 ,,
2018/2/3,03_口座開設一般,SP,RT,YDN,S3.口座開設詳細離脱,8日～15日,194 ,0 ,,0 ,,
2018/2/3,03_口座開設一般,PC,RT,YDN,S3.口座開設詳細離脱,8日～15日,4 ,0 ,,0 ,,
2018/2/3,06_外貨預金,PC,RT,GDN,S5.申込フォーム離脱_STEP3,-,8 ,0 ,,0 ,,
2018/2/3,03_口座開設一般,PC,RT,Y!JAX,S4.申込フォーム離脱,16日～30日,141 ,1 ,,134 ,,
2018/2/3,03_口座開設一般,PC,RT,Y!JAX,S2.コンテンツ離脱,16日～30日,16 ,0 ,,16 ,,
2018/2/3,06_外貨預金,SP,RT,GDN,S5.申込フォーム離脱_STEP3,-,12 ,0 ,,0 ,,
2018/2/3,03_口座開設一般,PC,RT,YDN,S2.コンテンツ離脱,1日～3日,314 ,0 ,,0 ,,
2018/2/3,04_海外での利用,PC,RT,Y!JAX,S1.TOPページ離脱,1日～7日,1940 ,6 ,,1775 ,,
2018/2/3,04_海外での利用,PC,RT,Y!JAX,S4.申込フォーム離脱,8日～15日,110 ,0 ,,112 ,,
2018/2/3,03_口座開設一般,SP,RT,GDN,S5.申込フォーム離脱_STEP3,-,7 ,0 ,,0 ,,
2018/2/3,06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,8日～15日,120 ,0 ,,0 ,,
2018/2/3,03_口座開設一般,PC,RT,GDN,S5.申込フォーム離脱_STEP3,-,7 ,0 ,,0 ,,
2018/2/3,06_外貨預金,SP,RT,YDN,S3.口座開設詳細離脱,8日～15日,186 ,0 ,,0 ,,
2018/2/3,03_口座開設一般,SP,RT,YDN,S2.コンテンツ離脱,1日～3日,8775 ,9 ,,1172 ,,
2018/2/3,06_外貨預金,PC,RT,YDN,S2.コンテンツ離脱,1日～3日,358 ,0 ,,0 ,,
2018/2/3,03_口座開設一般,PC,RT,YDN,S3.口座開設詳細離脱,4日～7日,60 ,0 ,,0 ,,
2018/2/3,06_外貨預金,SP,RT,YDN,S2.コンテンツ離脱,1日～3日,2438 ,1 ,,138 ,,
2018/2/3,03_口座開設一般,SP,RT,YDN,S3.口座開設詳細離脱,4日～7日,46 ,0 ,,0 ,,
2018/2/3,04_海外での利用,SP,RT,YDN,S2.コンテンツ離脱,1日,8764 ,6 ,,797 ,,
2018/2/3,03_口座開設一般,PC,RT,Y!JAX,S2.コンテンツ離脱,1日～7日,1231 ,4 ,,1134 ,,
2018/2/3,03_口座開設一般,SP,RT,YDN,S2.コンテンツ離脱,8日～15日,2376 ,2 ,,155 ,,
2018/2/3,03_口座開設一般,PC,RT,Y!JAX,S3.口座開設詳細離脱,8日～15日,554 ,0 ,,569 ,,
2018/2/3,03_口座開設一般,PC,RT,YDN,S2.コンテンツ離脱,8日～15日,530 ,0 ,,0 ,,
2018/2/3,06_外貨預金,SP,RT,YDN,S3.口座開設詳細離脱,4日～7日,45 ,0 ,,0 ,,
2018/2/3,03_口座開設一般,PC,RT,YDN,S2.コンテンツ離脱,16日～30日,575 ,1 ,,68 ,,
2018/2/3,06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,4日～7日,452 ,0 ,,0 ,,
