Appeal,Device,LS/RT/AT,Media,Structure/Menu,Recency/Segment,Day,Impressions,Clicks,CV,Media Cost Margin
04_海外での利用,SP,RT,YDN,S4.申込フォーム離脱,31日～90日,2017/11/23,306,1,,101
03_口座開設一般,PC,Listing,Google,-,-,2017/11/23,3368,77,,34146
04_海外での利用,PC,RT,YDN,S4.申込フォーム離脱,8日～15日,2017/11/23,141,0,,0
00_手数料無料,PC,RT,YDN,S1.TOPページ離脱,31日～90日,2017/11/23,221,1,,714
00_手数料無料,SP,RT,YDN,S4.申込フォーム離脱,31日～90日,2017/11/23,489,2,,564
00_手数料無料,PC,RT,YDN,S3.口座開設詳細離脱,4日～7日,2017/11/23,26,0,,0
02_指名関連,SP,Listing,Google,-,-,2017/11/23,15452,246,3,101855
04_海外での利用,PC,RT,YDN,S4.申込フォーム離脱,31日～90日,2017/11/23,447,0,,0
03_口座開設一般,SP,Listing,Google,-,-,2017/11/23,8758,411,4,135340
02_指名関連,PC,Listing,Google,-,-,2017/11/23,5528,83,1,44740
00_手数料無料,SP,RT,YDN,S3.口座開設詳細離脱,4日～7日,2017/11/23,203,0,,0
00_手数料無料,PC,RT,YDN,S1.TOPページ離脱,8日～15日,2017/11/23,134,0,,0
04_海外での利用,PC,RT,YDN,S4.申込フォーム離脱,16日～30日,2017/11/23,239,0,,0
00_手数料無料,SP,RT,YDN,S4.申込フォーム離脱,8日～15日,2017/11/23,97,1,,646
06_外貨預金,SP,RT,YDN,S3.口座開設詳細離脱,1日～3日,2017/11/23,59,0,,0
06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,1日～3日,2017/11/23,107,0,,0
00_手数料無料,PC,RT,YDN,S4.申込フォーム離脱,8日～15日,2017/11/23,10,0,,0
04_海外での利用,PC,RT,YDN,S3.口座開設詳細離脱,4日～7日,2017/11/23,223,0,,0
03_口座開設一般,SP,RT,GDN,S4.申込フォーム離脱,-,2017/11/23,2248,3,,503
04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,4日～7日,2017/11/23,94,0,,0
06_外貨預金,PC,RT,Y!JAX,S1.TOPページ離脱,8日～15日,2017/11/23,346,2,,281
00_手数料無料,SP,RT,YDN,S4.申込フォーム離脱,16日～30日,2017/11/23,175,0,,0
00_手数料無料,PC,RT,YDN,S4.申込フォーム離脱,16日～30日,2017/11/23,36,0,,0
04_海外での利用,PC,RT,YDN,S4.申込フォーム離脱,1日～3日,2017/11/23,42,0,,0
04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,8日～15日,2017/11/23,281,0,,0
04_海外での利用,PC,RT,YDN,S3.口座開設詳細離脱,8日～15日,2017/11/23,357,0,,0
04_海外での利用,SP,RT,YDN,S4.申込フォーム離脱,1日～3日,2017/11/23,50,0,,0
04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,31日～90日,2017/11/23,979,1,,92
04_海外での利用,PC,RT,YDN,S3.口座開設詳細離脱,16日～30日,2017/11/23,700,1,,162
00_手数料無料,PC,RT,GDN,S3.口座開設詳細離脱,-,2017/11/23,1472,1,,36
06_外貨預金,SP,RT,GDN,S4.申込フォーム離脱,-,2017/11/23,4897,3,,2915
03_口座開設一般,SP,RT,YDN,S3.口座開設詳細離脱,16日～30日,2017/11/23,10,0,,0
06_外貨預金,PC,RT,Y!JAX,S3.口座開設詳細離脱,16日～30日,2017/11/23,766,1,,691
00_手数料無料,SP,RT,GDN,S3.口座開設詳細離脱,-,2017/11/23,8254,5,,506
04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,16日～30日,2017/11/23,452,1,,82
00_手数料無料,SP,RT,YDN,S1.TOPページ離脱,1日～3日,2017/11/23,10,0,,0
06_外貨預金,PC,RT,GDN,S4.申込フォーム離脱,-,2017/11/23,558,0,,0
00_手数料無料,PC,RT,YDN,S2.コンテンツ離脱,1日～3日,2017/11/23,141,0,,0
04_海外での利用,PC,RT,YDN,S3.口座開設詳細離脱,31日～90日,2017/11/23,1399,0,,0
06_外貨預金,PC,AT,GDN,-,-,2017/11/23,173,0,,0
00_手数料無料,PC,RT,YDN,S1.TOPページ離脱,1日～3日,2017/11/23,5,0,,0
06_外貨預金,SP,AT,GDN,-,-,2017/11/23,1985,3,,131
03_口座開設一般,SP,AT,GDN,-,-,2017/11/23,533,1,,59
04_海外での利用,SP,AT,GDN,-,-,2017/11/23,2770,1,,58
00_手数料無料,SP,RT,YDN,S2.コンテンツ離脱,1日～3日,2017/11/23,42,0,,0
00_手数料無料,PC,RT,YDN,S2.コンテンツ離脱,16日～30日,2017/11/23,218,0,,0
04_海外での利用,PC,AT,GDN,-,-,2017/11/23,25865,50,,3959
03_口座開設一般,PC,AT,GDN,-,-,2017/11/23,316,0,,0
06_外貨預金,PC,RT,Y!JAX,S2.コンテンツ離脱,8日～15日,2017/11/23,853,1,,728
06_外貨預金,PC,RT,YDN,S4.申込フォーム離脱,4日～7日,2017/11/23,19,0,,0
03_口座開設一般,SP,RT,YDN,S4.申込フォーム離脱,8日～15日,2017/11/23,4,0,,0
01_指名,SP,Listing,Y!PSD,-,-,2017/11/23,148,2,,8333
06_外貨預金,SP,RT,YDN,S4.申込フォーム離脱,4日～7日,2017/11/23,16,0,,0
01_指名,PC,Listing,Y!PSD,-,-,2017/11/23,293,6,,8333
06_外貨預金,PC,AT,Y!JAX,流出ターゲティング,-,2017/11/23,12721,23,,10671
03_口座開設一般,SP,RT,YDN,S4.申込フォーム離脱,31日～90日,2017/11/23,13,0,,0
03_口座開設一般,SP,RT,YDN,S4.申込フォーム離脱,4日～7日,2017/11/23,1,0,,0
04_海外での利用,PC,RT,GDN,S4.申込フォーム離脱,-,2017/11/23,12705,12,,6660
06_外貨預金,SP,RT,YDN,S3.口座開設詳細離脱,16日～30日,2017/11/23,218,0,,0
04_海外での利用,SP,RT,GDN,S4.申込フォーム離脱,-,2017/11/23,13540,23,,6767
06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,16日～30日,2017/11/23,374,0,,0
00_手数料無料,SP,RT,GDN,S3.口座開設詳細離脱,-,2017/11/22,5282,7,,906
04_海外での利用,PC,RT,YDN,S3.口座開設詳細離脱,8日～15日,2017/11/22,593,0,,0
00_手数料無料,PC,RT,YDN,S4.申込フォーム離脱,16日～30日,2017/11/22,37,0,,0
00_手数料無料,SP,RT,YDN,S2.コンテンツ離脱,1日～3日,2017/11/22,30,0,,0
04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,31日～90日,2017/11/22,2602,0,,0
00_手数料無料,PC,RT,GDN,S3.口座開設詳細離脱,-,2017/11/22,1556,3,,540
04_海外での利用,PC,RT,YDN,S3.口座開設詳細離脱,31日～90日,2017/11/22,3019,0,,0
00_手数料無料,SP,RT,YDN,S4.申込フォーム離脱,16日～30日,2017/11/22,55,0,,0
00_手数料無料,PC,RT,YDN,S2.コンテンツ離脱,31日～90日,2017/11/22,735,0,,0
00_手数料無料,PC,RT,YDN,S2.コンテンツ離脱,8日～15日,2017/11/22,299,0,,0
00_手数料無料,SP,RT,YDN,S2.コンテンツ離脱,31日～90日,2017/11/22,228,0,,0
03_口座開設一般,SP,Listing,Google,-,-,2017/11/22,10433,427,3,152240
03_口座開設一般,PC,Listing,Google,-,-,2017/11/22,4343,104,,47388
06_外貨預金,PC,RT,GDN,S4.申込フォーム離脱,-,2017/11/22,436,0,,0
06_外貨預金,PC,RT,Y!JAX,S4.申込フォーム離脱,1日～7日,2017/11/22,230,1,,263
06_外貨預金,SP,RT,YDN,S4.申込フォーム離脱,4日～7日,2017/11/22,73,0,,0
06_外貨預金,SP,RT,GDN,S4.申込フォーム離脱,-,2017/11/22,3779,2,,769
06_外貨預金,SP,RT,YDN,S1.TOPページ離脱,8日～15日,2017/11/22,1,0,,0
04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,8日～15日,2017/11/22,785,3,,299
02_指名関連,PC,Listing,Yahoo!,-,-,2017/11/22,27040,76,,21020
03_口座開設一般,SP,RT,YDN,S4.申込フォーム離脱,31日～90日,2017/11/22,18,0,,0
06_外貨預金,PC,RT,Y!JAX,S4.申込フォーム離脱,8日～15日,2017/11/22,294,0,,292
00_手数料無料,PC,RT,YDN,S2.コンテンツ離脱,16日～30日,2017/11/22,142,0,,0
03_口座開設一般,SP,RT,YDN,S4.申込フォーム離脱,8日～15日,2017/11/22,6,0,,0
00_手数料無料,SP,RT,YDN,S4.申込フォーム離脱,1日～3日,2017/11/22,20,0,,0
03_口座開設一般,SP,RT,YDN,S3.口座開設詳細離脱,4日～7日,2017/11/22,5,0,,0
00_手数料無料,PC,RT,YDN,S4.申込フォーム離脱,1日～3日,2017/11/22,4,0,,0
06_外貨預金,PC,AT,Y!JAX,流出ターゲティング,-,2017/11/22,12699,12,,10711
04_海外での利用,PC,RT,YDN,S3.口座開設詳細離脱,1日～3日,2017/11/22,335,0,,0
00_手数料無料,SP,RT,YDN,S2.コンテンツ離脱,16日～30日,2017/11/22,79,0,,0
01_指名,PC,Listing,Google,-,-,2017/11/22,1735,119,1,13235
04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,1日～3日,2017/11/22,381,0,,0
00_手数料無料,SP,RT,YDN,S2.コンテンツ離脱,8日～15日,2017/11/22,110,0,,0
01_指名,SP,Listing,Google,-,-,2017/11/22,1060,111,2,6823
01_指名,PC,Listing,Y!PSD,-,-,2017/11/22,506,10,,8333
00_手数料無料,PC,RT,YDN,S3.口座開設詳細離脱,1日～3日,2017/11/22,17,0,,0
03_口座開設一般,SP,RT,YDN,S4.申込フォーム離脱,16日～30日,2017/11/22,20,0,,0
01_指名,SP,Listing,Y!PSD,-,-,2017/11/22,229,1,,8333
06_外貨預金,PC,RT,Y!JAX,S1.TOPページ離脱,8日～15日,2017/11/22,693,1,,558
00_手数料無料,PC,AT,GDN,-,-,2017/11/22,7799,8,,754
00_手数料無料,SP,RT,YDN,S3.口座開設詳細離脱,1日～3日,2017/11/22,69,0,,0
00_手数料無料,SP,RT,YDN,S1.TOPページ離脱,16日～30日,2017/11/22,28,0,,0
06_外貨預金,SP,RT,YDN,S4.申込フォーム離脱,1日～3日,2017/11/22,64,0,,0
06_外貨預金,PC,RT,Y!JAX,S2.コンテンツ離脱,16日～30日,2017/11/22,1218,0,,1029
00_手数料無料,PC,RT,YDN,S1.TOPページ離脱,16日～30日,2017/11/22,28,0,,0
06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,4日～7日,2017/11/22,229,0,,0
04_海外での利用,SP,RT,GDN,S3.口座開設詳細離脱,-,2017/11/22,21188,18,,2262
06_外貨預金,SP,RT,YDN,S3.口座開設詳細離脱,8日～15日,2017/11/22,337,0,,0
06_外貨預金,PC,RT,YDN,S4.申込フォーム離脱,1日～3日,2017/11/22,48,0,,0
06_外貨預金,PC,RT,Y!JAX,S2.コンテンツ離脱,1日～7日,2017/11/22,1582,10,,1312
03_口座開設一般,SP,RT,GDN,S4.申込フォーム離脱,-,2017/11/22,2498,5,,1652
06_外貨預金,SP,RT,YDN,S3.口座開設詳細離脱,4日～7日,2017/11/22,211,0,,0
04_海外での利用,SP,RT,YDN,S1.TOPページ離脱,31日～90日,2017/11/22,1,0,,0
03_口座開設一般,PC,RT,GDN,S4.申込フォーム離脱,-,2017/11/22,1229,1,,888
00_手数料無料,SP,AT,GDN,-,-,2017/11/22,6752,11,,590
04_海外での利用,PC,RT,GDN,S3.口座開設詳細離脱,-,2017/11/22,14709,15,,2141
04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,4日～7日,2017/11/22,402,2,,103
06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,31日～90日,2017/11/22,1932,1,,132
00_手数料無料,PC,RT,YDN,S3.口座開設詳細離脱,16日～30日,2017/11/22,100,0,,0
02_指名関連,SP,Listing,Yahoo!,-,-,2017/11/22,20899,39,,9497
00_手数料無料,PC,RT,YDN,S4.申込フォーム離脱,31日～90日,2017/11/22,60,0,,0
06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,8日～15日,2017/11/22,299,1,,104
06_外貨預金,SP,RT,YDN,S3.口座開設詳細離脱,31日～90日,2017/11/22,1242,1,,92
00_手数料無料,SP,RT,YDN,S3.口座開設詳細離脱,16日～30日,2017/11/22,234,0,,0
00_手数料無料,SP,RT,YDN,S4.申込フォーム離脱,4日～7日,2017/11/22,28,0,,0
00_手数料無料,PC,RT,YDN,S4.申込フォーム離脱,8日～15日,2017/11/22,28,0,,0
00_手数料無料,SP,RT,YDN,S4.申込フォーム離脱,31日～90日,2017/11/22,147,1,,510
00_手数料無料,PC,RT,YDN,S4.申込フォーム離脱,4日～7日,2017/11/22,5,0,,0
00_手数料無料,SP,RT,YDN,S4.申込フォーム離脱,8日～15日,2017/11/22,62,0,,0
04_海外での利用,PC,RT,YDN,S4.申込フォーム離脱,16日～30日,2017/11/22,375,1,,600
03_口座開設一般,SP,RT,YDN,S4.申込フォーム離脱,1日～3日,2017/11/22,3,0,,0
06_外貨預金,PC,RT,Y!JAX,S4.申込フォーム離脱,16日～30日,2017/11/22,396,1,,399
04_海外での利用,SP,RT,YDN,S4.申込フォーム離脱,16日～30日,2017/11/22,358,1,,664
06_外貨預金,PC,RT,Y!JAX,S3.口座開設詳細離脱,16日～30日,2017/11/22,794,1,,683
04_海外での利用,PC,RT,YDN,S4.申込フォーム離脱,1日～3日,2017/11/22,123,0,,0
06_外貨預金,PC,RT,Y!JAX,S3.口座開設詳細離脱,1日～7日,2017/11/22,2096,10,,2153
03_口座開設一般,SP,Listing,Yahoo!,-,-,2017/11/22,21629,148,,61820
04_海外での利用,PC,RT,YDN,S4.申込フォーム離脱,31日～90日,2017/11/22,957,0,,0
06_外貨預金,PC,RT,Y!JAX,S3.口座開設詳細離脱,8日～15日,2017/11/22,393,0,,317
06_外貨預金,SP,RT,YDN,S3.口座開設詳細離脱,1日～3日,2017/11/22,178,2,,148
03_口座開設一般,PC,Listing,Yahoo!,-,-,2017/11/22,29485,243,,82327
03_口座開設一般,SP,RT,YDN,S3.口座開設詳細離脱,31日～90日,2017/11/22,56,0,,0
04_海外での利用,SP,RT,YDN,S4.申込フォーム離脱,31日～90日,2017/11/22,862,3,,682
06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,1日～3日,2017/11/22,145,0,,0
03_口座開設一般,SP,RT,YDN,S3.口座開設詳細離脱,8日～15日,2017/11/22,8,0,,0
04_海外での利用,PC,RT,YDN,S3.口座開設詳細離脱,4日～7日,2017/11/22,422,1,,214
06_外貨預金,SP,RT,YDN,S4.申込フォーム離脱,16日～30日,2017/11/22,155,0,,0
04_海外での利用,PC,RT,YDN,S4.申込フォーム離脱,8日～15日,2017/11/22,332,0,,0
00_手数料無料,SP,RT,GDN,S4.申込フォーム離脱,-,2017/11/22,3471,6,,1044
02_指名関連,SP,Listing,Google,-,-,2017/11/22,19480,302,1,141371
06_外貨預金,SP,RT,GDN,S3.口座開設詳細離脱,-,2017/11/22,10297,16,,1728
02_指名関連,PC,Listing,Google,-,-,2017/11/22,6493,107,1,72215
00_手数料無料,PC,RT,GDN,S4.申込フォーム離脱,-,2017/11/22,1685,2,,500
00_手数料無料,SP,RT,YDN,S1.TOPページ離脱,1日～3日,2017/11/22,11,0,,0
06_外貨預金,PC,RT,YDN,S4.申込フォーム離脱,16日～30日,2017/11/22,211,0,,0
00_手数料無料,PC,RT,YDN,S2.コンテンツ離脱,4日～7日,2017/11/22,85,0,,0
06_外貨預金,PC,RT,GDN,S3.口座開設詳細離脱,-,2017/11/22,1941,1,,116
03_口座開設一般,SP,AT,GDN,-,-,2017/11/22,2093,8,,484
01_指名,PC,Listing,Yahoo!,-,-,2017/11/22,1322,73,,2108
00_手数料無料,PC,RT,YDN,S1.TOPページ離脱,1日～3日,2017/11/22,8,0,,0
03_口座開設一般,SP,RT,YDN,S3.口座開設詳細離脱,16日～30日,2017/11/22,19,0,,0
04_海外での利用,SP,RT,YDN,S4.申込フォーム離脱,1日～3日,2017/11/22,124,1,,918
00_手数料無料,SP,RT,YDN,S2.コンテンツ離脱,4日～7日,2017/11/22,24,0,,0
03_口座開設一般,PC,AT,GDN,-,-,2017/11/22,3089,2,,211
06_外貨預金,PC,AT,GDN,-,-,2017/11/22,719,0,,0
01_指名,SP,Listing,Yahoo!,-,-,2017/11/22,468,24,,2564
06_外貨預金,SP,AT,GDN,-,-,2017/11/22,4029,2,,125
04_海外での利用,SP,RT,YDN,S4.申込フォーム離脱,4日～7日,2017/11/22,155,0,,0
06_外貨預金,SP,RT,YDN,S3.口座開設詳細離脱,16日～30日,2017/11/22,772,1,,113
06_外貨預金,PC,RT,YDN,S4.申込フォーム離脱,31日～90日,2017/11/22,526,0,,0
03_口座開設一般,SP,RT,YDN,S4.申込フォーム離脱,4日～7日,2017/11/22,5,0,,0
06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,16日～30日,2017/11/22,832,0,,0
00_手数料無料,PC,RT,YDN,S3.口座開設詳細離脱,31日～90日,2017/11/22,240,0,,0
06_外貨預金,SP,RT,YDN,S4.申込フォーム離脱,31日～90日,2017/11/22,412,0,,0
06_外貨預金,PC,RT,YDN,S4.申込フォーム離脱,8日～15日,2017/11/22,153,0,,0
00_手数料無料,SP,RT,YDN,S3.口座開設詳細離脱,31日～90日,2017/11/22,528,0,,0
00_手数料無料,PC,RT,YDN,S3.口座開設詳細離脱,8日～15日,2017/11/22,23,0,,0
06_外貨預金,PC,RT,Y!JAX,S1.TOPページ離脱,1日～7日,2017/11/22,1244,4,,1112
06_外貨預金,SP,RT,YDN,S4.申込フォーム離脱,8日～15日,2017/11/22,120,1,,260
03_口座開設一般,SP,RT,GDN,S3.口座開設詳細離脱,-,2017/11/22,980,1,,150
04_海外での利用,SP,RT,GDN,S4.申込フォーム離脱,-,2017/11/22,12588,14,,5378
04_海外での利用,PC,RT,YDN,S4.申込フォーム離脱,4日～7日,2017/11/22,87,0,,0
06_外貨預金,PC,RT,Y!JAX,S2.コンテンツ離脱,8日～15日,2017/11/22,871,4,,721
04_海外での利用,PC,RT,GDN,S4.申込フォーム離脱,-,2017/11/22,13329,8,2,2243
04_海外での利用,SP,RT,YDN,S4.申込フォーム離脱,8日～15日,2017/11/22,240,0,,0
03_口座開設一般,PC,RT,GDN,S3.口座開設詳細離脱,-,2017/11/22,217,0,,0
00_手数料無料,PC,RT,YDN,S1.TOPページ離脱,31日～90日,2017/11/22,179,0,,0
06_外貨預金,PC,RT,YDN,S4.申込フォーム離脱,4日～7日,2017/11/22,42,0,,0
00_手数料無料,SP,RT,YDN,S1.TOPページ離脱,31日～90日,2017/11/22,77,0,,0
00_手数料無料,SP,RT,YDN,S3.口座開設詳細離脱,8日～15日,2017/11/22,141,0,,0
03_口座開設一般,SP,RT,YDN,S3.口座開設詳細離脱,1日～3日,2017/11/22,5,0,,0
00_手数料無料,SP,RT,YDN,S3.口座開設詳細離脱,4日～7日,2017/11/22,64,0,,0
04_海外での利用,PC,RT,YDN,S3.口座開設詳細離脱,16日～30日,2017/11/22,1563,0,,0
00_手数料無料,SP,RT,YDN,S1.TOPページ離脱,8日～15日,2017/11/22,27,1,,664
04_海外での利用,SP,AT,GDN,-,-,2017/11/22,10957,6,,346
00_手数料無料,PC,RT,YDN,S3.口座開設詳細離脱,4日～7日,2017/11/22,22,0,,0
04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,16日～30日,2017/11/22,1624,1,,82
00_手数料無料,PC,RT,YDN,S1.TOPページ離脱,8日～15日,2017/11/22,72,0,,0
04_海外での利用,PC,AT,GDN,-,-,2017/11/22,69163,73,,7147
00_手数料無料,PC,RT,YDN,S2.コンテンツ離脱,1日～3日,2017/11/22,86,0,,0
00_手数料無料,SP,RT,YDN,S1.TOPページ離脱,4日～7日,2017/11/22,12,0,,0
00_手数料無料,PC,RT,YDN,S1.TOPページ離脱,4日～7日,2017/11/22,21,0,,0
06_外貨預金,PC,RT,Y!JAX,S1.TOPページ離脱,16日～30日,2017/11/22,1154,1,,961
06_外貨預金,PC,AT,GDN,-,-,2017/11/21,7034,9,,979
06_外貨預金,SP,RT,YDN,S3.口座開設詳細離脱,1日～3日,2017/11/21,317,0,,0
00_手数料無料,SP,RT,YDN,S4.申込フォーム離脱,4日～7日,2017/11/21,1,0,,0
04_海外での利用,PC,RT,YDN,S4.申込フォーム離脱,31日～90日,2017/11/21,796,1,,276
03_口座開設一般,SP,RT,YDN,S3.口座開設詳細離脱,16日～30日,2017/11/21,9,0,,0
04_海外での利用,SP,RT,YDN,S4.申込フォーム離脱,1日～3日,2017/11/21,360,1,,619
02_指名関連,PC,Listing,Google,-,-,2017/11/21,6911,138,2,67418
00_手数料無料,PC,RT,YDN,S4.申込フォーム離脱,4日～7日,2017/11/21,15,0,,0
00_手数料無料,PC,RT,GDN,S4.申込フォーム離脱,-,2017/11/21,1244,1,,134
04_海外での利用,PC,RT,YDN,S4.申込フォーム離脱,1日～3日,2017/11/21,154,0,,0
02_指名関連,SP,Listing,Google,-,-,2017/11/21,23896,340,3,150131
04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,4日～7日,2017/11/21,807,2,,252
04_海外での利用,PC,RT,YDN,S4.申込フォーム離脱,8日～15日,2017/11/21,179,0,,0
04_海外での利用,PC,RT,GDN,S3.口座開設詳細離脱,-,2017/11/21,20051,19,,2537
04_海外での利用,SP,RT,YDN,S4.申込フォーム離脱,31日～90日,2017/11/21,1585,1,,208
03_口座開設一般,SP,RT,YDN,S3.口座開設詳細離脱,8日～15日,2017/11/21,19,0,,0
04_海外での利用,PC,RT,YDN,S3.口座開設詳細離脱,4日～7日,2017/11/21,619,2,,400
06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,1日～3日,2017/11/21,226,0,,0
04_海外での利用,SP,RT,GDN,S3.口座開設詳細離脱,-,2017/11/21,28506,30,,4594
04_海外での利用,SP,RT,YDN,S4.申込フォーム離脱,8日～15日,2017/11/21,382,2,,913
04_海外での利用,SP,RT,YDN,S4.申込フォーム離脱,16日～30日,2017/11/21,679,4,,2246
06_外貨預金,PC,RT,Y!JAX,S3.口座開設詳細離脱,16日～30日,2017/11/21,792,1,,690
04_海外での利用,SP,RT,YDN,S2.コンテンツ離脱,31日～90日,2017/11/21,1,0,,0
03_口座開設一般,SP,RT,YDN,S3.口座開設詳細離脱,31日～90日,2017/11/21,24,0,,0
04_海外での利用,PC,RT,YDN,S4.申込フォーム離脱,16日～30日,2017/11/21,417,1,,840
06_外貨預金,SP,RT,YDN,S3.口座開設詳細離脱,8日～15日,2017/11/21,790,0,,0
03_口座開設一般,SP,RT,YDN,S3.口座開設詳細離脱,1日～3日,2017/11/21,2,0,,0
00_手数料無料,SP,RT,YDN,S3.口座開設詳細離脱,16日～30日,2017/11/21,2,0,,0
06_外貨預金,SP,RT,YDN,S3.口座開設詳細離脱,31日～90日,2017/11/21,2671,1,,121
00_手数料無料,PC,RT,YDN,S3.口座開設詳細離脱,16日～30日,2017/11/21,60,0,,0
06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,31日～90日,2017/11/21,1837,0,,0
06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,8日～15日,2017/11/21,464,0,,0
06_外貨預金,PC,RT,Y!JAX,S1.TOPページ離脱,16日～30日,2017/11/21,1113,1,,967
00_手数料無料,SP,AT,YDN,-,-,2017/11/21,,,1,
06_外貨預金,SP,RT,YDN,S4.申込フォーム離脱,8日～15日,2017/11/21,199,0,,0
06_外貨預金,PC,RT,YDN,S4.申込フォーム離脱,8日～15日,2017/11/21,97,0,,0
06_外貨預金,PC,RT,YDN,S4.申込フォーム離脱,4日～7日,2017/11/21,121,0,,0
00_手数料無料,PC,RT,YDN,S4.申込フォーム離脱,31日～90日,2017/11/21,32,0,,0
06_外貨預金,PC,RT,Y!JAX,S3.口座開設詳細離脱,8日～15日,2017/11/21,424,0,,343
06_外貨預金,SP,RT,YDN,S4.申込フォーム離脱,4日～7日,2017/11/21,115,0,,0
03_口座開設一般,SP,RT,YDN,S4.申込フォーム離脱,4日～7日,2017/11/21,4,0,,0
03_口座開設一般,SP,RT,GDN,S4.申込フォーム離脱,-,2017/11/21,3006,4,,1010
